% Edge sensor logfile normalized 'log_20240304_135816.147/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709557096.3913 0 0 0 0 0 0 0 0  0.0000
1709557096.3980 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.4059 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.4142 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.4219 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.4307 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.4389 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.4473 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.4545 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.4628 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.4709 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.4795 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.4862 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.4991 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.5019 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.5102 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.5180 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.5262 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.5344 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.5426 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.5507 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.5580 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.5663 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.5769 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.5868 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.5901 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.5980 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.6066 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.6145 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.6229 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.6310 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.6390 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.6469 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.6551 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.6621 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.6702 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.6795 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.6868 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557096.6949 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
