% Edge sensor logfile log_20240304_140515.872/log_edge.txt
% 	Calib white 466 563 571 595 596 609 566 464
% 	Calib black 18 18 18 21 21 21 20 21
% 	White threshold (of 1000) 700 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1709557516.4100 0 0.000 0.000 0.0000
1709557516.4187 1 0.060 -0.060 0.1200
1709557516.4252 1 0.060 -0.060 0.1200
1709557516.4334 1 0.060 -0.060 0.1200
1709557516.4407 1 0.060 -0.060 0.1200
1709557516.4488 1 0.060 -0.060 0.1200
1709557516.4570 1 0.060 -0.060 0.1200
1709557516.4652 1 0.060 -0.060 0.1200
1709557516.4736 1 0.060 -0.060 0.1200
1709557516.4870 1 0.060 -0.060 0.1200
1709557516.4892 1 0.060 -0.060 0.1200
1709557516.4974 1 0.060 -0.060 0.1200
1709557516.5057 1 0.060 -0.060 0.1200
1709557516.5136 1 0.060 -0.060 0.1200
1709557516.5215 1 0.060 -0.060 0.1200
1709557516.5293 1 0.060 -0.060 0.1200
1709557516.5371 1 0.060 -0.060 0.1200
1709557516.5452 1 0.060 -0.060 0.1200
1709557516.5533 1 0.060 -0.060 0.1200
1709557516.5618 1 0.060 -0.060 0.1200
1709557516.5690 1 0.060 -0.060 0.1200
1709557516.5774 1 0.060 -0.060 0.1200
1709557516.5852 1 0.060 -0.060 0.1200
1709557516.5934 1 0.060 -0.060 0.1200
1709557516.6007 1 0.060 -0.060 0.1200
1709557516.6086 1 0.060 -0.060 0.1200
1709557516.6169 1 0.060 -0.060 0.1200
1709557516.6252 1 0.060 -0.060 0.1200
1709557516.6331 1 0.060 -0.060 0.1200
1709557516.6414 1 0.060 -0.060 0.1200
1709557516.6495 1 0.060 -0.060 0.1200
1709557516.6573 1 0.060 -0.060 0.1200
1709557516.6657 1 0.060 -0.060 0.1200
1709557516.6729 1 0.060 -0.060 0.1200
1709557516.6808 1 0.060 -0.060 0.1200
1709557516.6890 1 0.060 -0.060 0.1200
1709557516.6970 1 0.060 -0.060 0.1200
1709557516.7048 1 0.060 -0.060 0.1200
1709557516.7131 1 0.060 -0.060 0.1200
1709557516.7215 1 0.060 -0.060 0.1200
1709557516.7296 1 0.060 -0.060 0.1200
1709557516.7372 1 0.060 -0.060 0.1200
1709557516.7446 1 0.060 -0.060 0.1200
1709557516.7527 1 0.060 -0.060 0.1200
1709557516.7612 1 0.060 -0.060 0.1200
1709557516.7692 1 0.060 -0.060 0.1200
1709557516.7771 1 0.060 -0.060 0.1200
1709557516.7872 1 0.060 -0.060 0.1200
1709557516.7936 1 0.060 -0.060 0.1200
1709557516.8015 1 0.060 -0.060 0.1200
1709557516.8096 1 0.060 -0.060 0.1200
1709557516.8172 1 0.060 -0.060 0.1200
1709557516.8266 1 0.060 -0.060 0.1200
1709557516.8334 1 0.060 -0.060 0.1200
1709557516.8412 1 0.060 -0.060 0.1200
1709557516.8497 1 0.060 -0.060 0.1200
1709557516.8575 1 0.060 -0.060 0.1200
1709557516.8656 1 0.060 -0.060 0.1200
1709557516.8739 1 0.060 -0.060 0.1200
1709557516.8816 1 0.060 -0.060 0.1200
1709557516.8890 1 0.060 -0.060 0.1200
1709557516.8967 1 0.060 -0.060 0.1200
1709557516.9052 1 0.060 -0.060 0.1200
1709557516.9136 1 0.060 -0.060 0.1200
1709557516.9222 1 0.060 -0.060 0.1200
1709557516.9296 1 0.060 -0.060 0.1200
1709557516.9367 1 0.060 -0.060 0.1200
1709557516.9447 1 0.060 -0.060 0.1200
1709557516.9530 1 0.060 -0.060 0.1200
1709557516.9619 1 0.060 -0.060 0.1200
1709557516.9696 1 0.060 -0.060 0.1200
1709557516.9768 1 0.060 -0.060 0.1200
1709557516.9852 1 0.060 -0.060 0.1200
1709557516.9930 1 0.060 -0.060 0.1200
1709557517.0015 1 0.060 -0.060 0.1200
1709557517.0087 1 0.060 -0.060 0.1200
1709557517.0185 1 0.060 -0.060 0.1200
1709557517.0256 1 0.060 -0.060 0.1200
1709557517.0336 1 0.060 -0.060 0.1200
1709557517.0411 1 0.060 -0.060 0.1200
1709557517.0495 1 0.060 -0.060 0.1200
1709557517.0567 1 0.060 -0.060 0.1200
1709557517.0653 1 0.060 -0.060 0.1200
1709557517.0727 1 0.060 -0.060 0.1200
1709557517.0808 1 0.060 -0.060 0.1200
1709557517.0901 1 0.060 -0.060 0.1200
1709557517.0972 1 0.060 -0.060 0.1200
1709557517.1052 1 0.060 -0.060 0.1200
1709557517.1137 1 0.060 -0.060 0.1200
1709557517.1208 1 0.060 -0.060 0.1200
1709557517.1291 1 0.060 -0.060 0.1200
1709557517.1370 1 0.060 -0.060 0.1200
1709557517.1452 1 0.060 -0.060 0.1200
1709557517.1535 1 0.060 -0.060 0.1200
1709557517.1611 1 0.060 -0.060 0.1200
1709557517.1692 1 0.060 -0.060 0.1200
1709557517.1775 1 0.060 -0.060 0.1200
1709557517.1863 1 0.060 -0.060 0.1200
1709557517.1934 1 0.060 -0.060 0.1200
1709557517.2016 1 0.060 -0.060 0.1200
1709557517.2096 1 0.060 -0.060 0.1200
1709557517.2175 1 0.060 -0.060 0.1200
1709557517.2247 1 0.060 -0.060 0.1200
1709557517.2329 1 0.060 -0.060 0.1200
1709557517.2414 1 0.060 -0.060 0.1200
1709557517.2491 1 0.060 -0.060 0.1200
1709557517.2573 1 0.060 -0.060 0.1200
1709557517.2676 1 0.060 -0.060 0.1200
