% Edge sensor logfile normalized 'log_20240216_161231.007/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708096351.7805 0 0 0 0 0 0 0 0  0.0000
1708096351.7871 401 361 331 459 630 573 320 10  0.0000
1708096351.7958 581 562 586 781 996 998 782 590  0.0659
1708096351.8040 583 569 592 776 994 1000 850 720  0.0757
1708096351.8118 424 426 473 682 902 917 753 582  0.0553
1708096351.8199 938 777 715 833 964 890 631 402  0.0983
1708096351.8270 980 913 1000 1000 1000 1000 1000 1000  0.1200
1708096351.8362 634 578 623 824 1000 1000 1000 962  0.0791
1708096351.8432 643 619 630 793 1000 1000 850 700  0.0784
1708096351.8513 295 344 394 592 845 871 704 545  0.0445
1708096351.8592 242 323 375 578 783 798 605 382  0.0328
1708096351.8681 159 185 197 370 614 657 481 287  0.0000
1708096351.8793 556 514 479 618 772 756 526 242  0.0293
1708096351.8834 622 586 605 798 1000 1000 897 780  0.0773
1708096351.8921 233 294 333 509 763 823 646 482  0.0333
1708096351.8992 749 648 631 776 948 934 733 485  0.1051
1708096351.9076 1000 1000 1000 1000 1000 1000 1000 915  0.1200
1708096351.9155 972 934 1000 1000 1000 1000 1000 1000  0.1200
1708096351.9238 549 531 552 752 971 1000 815 660  0.0686
1708096351.9321 220 270 296 474 689 735 557 372  0.0164
1708096351.9392 556 569 583 755 964 978 780 597  0.0644
1708096351.9474 312 383 437 677 891 931 770 615  0.0573
1708096351.9552 365 351 352 506 694 703 510 300  0.0060
1708096351.9634 615 602 612 824 1000 1000 852 710  0.0786
1708096351.9724 195 247 286 467 673 666 456 217  0.0000
1708096351.9801 622 580 614 772 978 970 790 620  0.0683
1708096351.9883 1000 996 965 1000 1000 1000 937 802  0.1200
1708096351.9959 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708096352.0046 526 555 586 769 991 984 813 660  0.0706
1708096352.0122 356 361 375 542 730 708 497 307  0.0205
1708096352.0207 641 611 635 823 1000 1000 813 702  0.0798
1708096352.0283 791 760 800 994 1000 1000 980 900  0.1200
1708096352.0367 93 206 286 521 776 835 722 687  0.0502
1708096352.0442 467 487 500 708 921 892 730 580  0.0555
1708096352.0519 392 401 402 549 742 691 458 212  0.0178
1708096352.0615 585 581 626 774 982 954 765 645  0.0693
1708096352.0680 1000 919 934 1000 1000 1000 1000 965  0.1200
1708096352.0756 1000 955 960 1000 1000 1000 1000 930  0.1200
1708096352.0839 624 631 647 797 1000 1000 838 732  0.0797
1708096352.0926 454 466 465 629 797 777 547 357  0.0328
1708096352.1002 681 643 651 798 1000 1000 817 715  0.0800
1708096352.1087 946 910 923 1000 1000 1000 1000 1000  0.1200
1708096352.1163 329 435 491 691 934 952 829 732  0.0679
1708096352.1239 501 514 512 675 909 962 788 662  0.0616
1708096352.1327 473 502 480 603 795 783 543 230  0.0316
1708096352.1398 687 655 661 795 996 1000 864 742  0.0807
1708096352.1477 908 879 880 1000 1000 1000 1000 1000  0.1200
1708096352.1566 817 743 723 814 1000 1000 910 785  0.1200
1708096352.1701 804 728 725 833 1000 1000 924 765  0.1200
1708096352.1728 647 645 626 776 1000 1000 994 902  0.0773
1708096352.1817 796 729 713 833 1000 1000 930 785  0.1200
1708096352.1882 889 845 883 1000 1000 1000 1000 1000  0.1200
1708096352.2006 573 626 642 740 985 1000 968 810  0.0756
1708096352.2042 513 578 583 712 937 1000 951 815  0.0702
1708096352.2120 626 631 609 648 813 929 708 410  0.0465
1708096352.2200 798 772 750 800 971 1000 933 712  0.1200
1708096352.2280 753 779 809 894 1000 1000 1000 1000  0.1200
1708096352.2364 592 623 637 677 891 1000 920 740  0.0667
1708096352.2440 588 624 644 707 904 1000 968 810  0.0705
1708096352.2519 685 738 788 861 1000 1000 1000 1000  0.1151
1708096352.2606 915 865 859 873 1000 1000 1000 1000  0.1200
1708096352.2683 791 772 815 837 1000 1000 1000 1000  0.1200
1708096352.2768 641 660 692 694 856 1000 1000 920  0.0679
1708096352.2840 341 449 468 490 708 908 951 807  0.0521
1708096352.2917 399 438 447 426 550 749 749 507  0.0248
1708096352.3006 959 867 840 800 875 1000 994 740  0.1200
1708096352.3082 645 667 689 694 838 1000 1000 1000  0.0679
1708096352.3160 564 607 628 622 730 936 1000 937  0.0562
1708096352.3261 309 378 394 402 495 698 844 697  0.0337
1708096352.3316 853 798 828 837 916 1000 1000 1000  0.1200
1708096352.3406 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708096352.3484 687 672 704 705 758 968 1000 1000  0.0879
1708096352.3560 505 557 616 622 662 848 1000 1000  0.0479
1708096352.3638 365 402 418 396 390 559 733 680  0.0139
1708096352.3726 433 478 505 545 531 726 939 990  0.0366
1708096352.3802 675 629 616 589 568 703 846 817  0.0347
1708096352.3884 636 631 657 679 666 777 957 972  0.0462
1708096352.3973 403 485 545 575 577 777 978 1000  0.0409
1708096352.4050 447 461 467 467 415 550 714 705  0.0186
1708096352.4133 787 774 760 738 703 832 1000 1000  0.1200
1708096352.4233 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708096352.4278 622 645 703 748 785 992 1000 1000  0.0866
1708096352.4363 312 407 463 485 515 700 906 1000  0.0343
1708096352.4444 526 561 539 537 511 631 794 767  0.0270
1708096352.4529 532 590 623 641 637 790 1000 1000  0.0444
1708096352.4597 284 370 434 471 522 737 994 1000  0.0372
1708096352.4695 505 499 487 447 394 506 648 525  0.0000
1708096352.4761 280 378 446 474 486 671 877 862  0.0319
1708096352.4846 569 592 605 577 584 730 900 862  0.0378
1708096352.4923 658 657 666 670 692 878 1000 1000  0.0507
1708096352.5000 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1708096352.5078 832 851 934 996 1000 1000 1000 1000  0.1200
1708096352.5165 244 318 366 388 454 712 949 930  0.0351
