% Edge sensor logfile normalized 'log_20240219_140507.257/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708347907.4631 0 0 0 0 0 0 0 0  0.0000
1708347907.4716 556 588 630 641 646 686 718 752  0.0000
1708347907.4778 566 597 644 656 657 698 724 772  0.0000
1708347907.4860 566 595 652 662 669 696 733 775  0.0000
1708347907.4945 571 597 638 656 673 687 716 772  0.0000
1708347907.5019 558 586 640 651 648 684 710 757  0.0000
1708347907.5102 560 592 635 653 664 693 720 760  0.0000
1708347907.5180 573 595 640 655 666 700 728 765  0.0000
1708347907.5258 547 581 630 648 658 687 712 765  0.0000
1708347907.5355 564 586 642 644 651 684 706 742  0.0000
1708347907.5421 562 586 637 646 651 687 708 762  0.0000
1708347907.5518 558 598 635 653 662 703 718 755  0.0000
1708347907.5584 556 590 638 649 658 696 722 767  0.0000
1708347907.5660 564 609 644 651 662 693 702 757  0.0000
1708347907.5743 575 600 657 670 676 705 728 770  0.0000
1708347907.5823 558 586 630 649 658 696 712 755  0.0000
1708347907.5916 564 592 642 656 657 682 710 787  0.0000
1708347907.5991 552 597 637 646 655 689 712 767  0.0000
1708347907.6064 562 586 640 660 657 679 712 747  0.0000
1708347907.6146 541 571 623 629 651 700 697 737  0.0000
1708347907.6218 545 586 625 629 628 661 681 720  0.0000
1708347907.6304 573 598 635 649 660 696 697 730  0.0000
1708347907.6385 560 595 633 641 651 694 708 762  0.0000
1708347907.6466 562 597 635 648 650 687 691 705  0.0000
1708347907.6541 556 602 635 651 671 689 691 780  0.0000
1708347907.6620 588 604 637 651 664 687 685 735  0.0000
1708347907.6700 583 588 623 663 669 694 685 742  0.0000
1708347907.6776 598 604 618 649 662 687 677 720  0.0000
1708347907.6886 594 607 618 653 678 686 677 755  0.0000
1708347907.6954 590 597 614 658 680 698 683 770  0.0000
1708347907.7027 583 588 612 627 669 664 689 740  0.0000
1708347907.7101 600 583 600 637 674 680 689 730  0.0000
1708347907.7201 609 595 616 655 692 693 708 765  0.0000
1708347907.7263 611 593 633 675 715 708 724 792  0.0000
1708347907.7346 624 604 640 674 699 723 735 805  0.0000
1708347907.7429 624 621 654 663 698 717 724 765  0.0000
1708347907.7516 658 643 678 700 705 735 737 767  0.0000
1708347907.7591 639 645 689 707 719 733 747 805  0.0000
1708347907.7671 662 645 690 691 701 744 761 782  0.0000
1708347907.7739 660 657 680 688 719 744 753 780  0.0000
1708347907.7824 670 654 673 694 710 731 747 770  0.0000
1708347907.7907 656 643 663 686 717 740 761 810  0.0000
1708347907.7986 658 647 640 667 712 726 737 777  0.0000
1708347907.8065 673 662 645 681 724 730 751 812  0.0000
1708347907.8167 690 655 654 675 719 731 749 780  0.0000
1708347907.8219 702 654 661 677 722 714 735 762  0.0000
1708347907.8307 677 660 671 693 714 723 726 772  0.0000
1708347907.8388 704 672 689 715 715 710 730 752  0.0000
1708347907.8468 696 662 687 714 715 712 730 780  0.0000
1708347907.8546 681 664 697 707 715 712 732 762  0.0000
1708347907.8628 683 659 703 710 719 726 726 772  0.0000
1708347907.8699 683 666 692 714 737 737 759 775  0.0000
1708347907.8787 679 667 715 705 731 737 741 777  0.0000
1708347907.8896 677 662 694 719 717 742 739 770  0.0000
1708347907.8944 662 666 720 719 733 737 741 757  0.0000
1708347907.9019 653 654 703 717 728 737 724 747  0.0000
1708347907.9113 670 678 718 720 740 758 730 747  0.0000
1708347907.9189 666 685 739 727 753 753 726 737  0.0000
1708347907.9266 649 685 725 729 744 744 728 760  0.0000
1708347907.9348 649 683 718 733 747 756 726 757  0.0000
1708347907.9426 645 667 708 714 721 716 720 735  0.0000
1708347907.9499 647 679 706 710 726 717 722 762  0.0000
1708347907.9605 658 679 713 717 719 724 722 785  0.0000
1708347907.9661 660 679 704 698 708 712 720 787  0.0000
1708347907.9740 645 641 678 682 705 700 716 765  0.0000
1708347907.9832 639 667 685 694 692 682 710 782  0.0000
1708347907.9906 664 655 689 696 705 707 732 807  0.0000
