% Edge sensor logfile log_20240314_223511.017/log_edge.txt
% 	Calib white 466 563 571 595 596 609 566 464
% 	Calib black 18 18 18 21 21 21 20 21
% 	White threshold (of 1000) 500 
% 1 	Time (sec)
% 2 	Edge valid
% 3 	Left edge position(m)
% 4 	Right edge position (m)
% 5 	Line width (m)
1710452111.4288 0 0.000 0.000 0.0000
1710452111.4354 1 0.009 -0.033 0.0416
1710452111.4440 1 0.009 -0.033 0.0412
1710452111.4519 1 0.008 -0.033 0.0413
1710452111.4594 1 0.009 -0.033 0.0426
1710452111.4685 1 0.009 -0.032 0.0411
1710452111.4754 1 0.008 -0.032 0.0409
1710452111.4844 1 0.009 -0.033 0.0413
1710452111.4923 1 0.009 -0.033 0.0418
1710452111.5003 1 0.009 -0.033 0.0415
1710452111.5082 1 0.009 -0.033 0.0416
1710452111.5164 1 0.008 -0.032 0.0407
1710452111.5235 1 0.009 -0.033 0.0416
1710452111.5320 1 0.009 -0.033 0.0414
1710452111.5399 1 0.008 -0.032 0.0406
1710452111.5481 1 0.008 -0.032 0.0401
1710452111.5560 1 0.009 -0.033 0.0415
1710452111.5642 1 0.010 -0.033 0.0423
1710452111.5715 1 0.009 -0.033 0.0417
1710452111.5806 1 0.008 -0.032 0.0406
1710452111.5877 1 0.008 -0.033 0.0408
1710452111.5963 1 0.007 -0.033 0.0398
1710452111.6041 1 0.007 -0.033 0.0400
1710452111.6125 1 0.006 -0.033 0.0397
1710452111.6195 1 0.006 -0.033 0.0398
1710452111.6284 1 0.006 -0.034 0.0401
1710452111.6362 1 0.007 -0.035 0.0422
1710452111.6434 1 0.006 -0.034 0.0407
1710452111.6523 1 0.006 -0.035 0.0409
1710452111.6595 1 0.007 -0.035 0.0419
1710452111.6676 1 0.006 -0.036 0.0420
1710452111.6763 1 0.006 -0.036 0.0421
1710452111.6842 1 0.005 -0.036 0.0413
1710452111.6914 1 0.006 -0.036 0.0417
1710452111.7002 1 0.006 -0.037 0.0432
1710452111.7084 1 0.006 -0.037 0.0430
1710452111.7163 1 0.005 -0.037 0.0424
1710452111.7240 1 0.005 -0.037 0.0422
1710452111.7318 1 0.004 -0.037 0.0412
1710452111.7399 1 0.005 -0.038 0.0430
1710452111.7476 1 0.004 -0.038 0.0422
1710452111.7555 1 0.004 -0.038 0.0421
1710452111.7638 1 0.005 -0.039 0.0439
1710452111.7716 1 0.004 -0.039 0.0435
1710452111.7804 1 0.004 -0.039 0.0435
1710452111.7876 1 0.004 -0.039 0.0430
1710452111.7963 1 0.003 -0.039 0.0423
1710452111.8042 1 0.004 -0.040 0.0432
1710452111.8123 1 0.004 -0.040 0.0437
1710452111.8200 1 0.004 -0.040 0.0439
1710452111.8282 1 0.003 -0.040 0.0429
1710452111.8361 1 0.003 -0.041 0.0437
1710452111.8437 1 0.003 -0.041 0.0445
1710452111.8518 1 0.003 -0.041 0.0442
1710452111.8600 1 0.003 -0.040 0.0429
1710452111.8678 1 0.002 -0.041 0.0428
1710452111.8760 1 0.003 -0.042 0.0445
1710452111.8838 1 0.002 -0.042 0.0439
1710452111.8923 1 0.003 -0.042 0.0447
1710452111.9004 1 0.002 -0.042 0.0445
1710452111.9075 1 0.002 -0.042 0.0441
1710452111.9162 1 0.002 -0.043 0.0449
1710452111.9244 1 0.001 -0.043 0.0442
1710452111.9322 1 0.001 -0.042 0.0430
1710452111.9397 1 0.001 -0.043 0.0441
1710452111.9478 1 0.001 -0.043 0.0445
1710452111.9561 1 0.001 -0.044 0.0443
1710452111.9639 1 0.000 -0.044 0.0439
1710452111.9721 1 -0.000 -0.043 0.0431
1710452111.9798 1 0.000 -0.044 0.0440
1710452111.9876 1 0.000 -0.044 0.0438
1710452111.9958 1 0.000 -0.043 0.0433
1710452112.0040 1 0.000 -0.043 0.0436
1710452112.0117 1 0.000 -0.044 0.0442
1710452112.0199 1 0.000 -0.043 0.0439
1710452112.0280 1 0.001 -0.044 0.0446
1710452112.0355 1 0.000 -0.043 0.0433
1710452112.0437 1 0.001 -0.043 0.0439
1710452112.0519 1 0.001 -0.044 0.0446
1710452112.0599 1 -0.000 -0.043 0.0429
1710452112.0680 1 0.000 -0.043 0.0429
1710452112.0757 1 0.001 -0.043 0.0439
1710452112.0844 1 0.001 -0.044 0.0442
1710452112.0916 1 0.002 -0.045 0.0463
1710452112.0998 1 0.001 -0.044 0.0453
1710452112.1075 1 0.001 -0.044 0.0450
1710452112.1155 1 0.002 -0.044 0.0461
1710452112.1238 1 0.001 -0.044 0.0455
1710452112.1323 1 0.002 -0.045 0.0463
1710452112.1405 1 0.002 -0.045 0.0464
1710452112.1476 1 0.002 -0.045 0.0471
1710452112.1564 1 0.003 -0.046 0.0487
1710452112.1643 1 0.003 -0.046 0.0486
1710452112.1714 1 0.003 -0.046 0.0489
1710452112.1800 1 0.003 -0.046 0.0486
1710452112.1881 1 0.003 -0.046 0.0494
1710452112.1962 1 0.004 -0.046 0.0496
1710452112.2039 1 0.004 -0.046 0.0504
1710452112.2120 1 0.004 -0.045 0.0490
1710452112.2202 1 0.004 -0.046 0.0504
1710452112.2280 1 0.005 -0.046 0.0515
1710452112.2358 1 0.005 -0.045 0.0500
1710452112.2437 1 0.005 -0.045 0.0496
1710452112.2526 1 0.005 -0.045 0.0492
1710452112.2602 1 0.005 -0.044 0.0487
1710452112.2677 1 0.006 -0.044 0.0495
1710452112.2757 1 0.006 -0.043 0.0488
1710452112.2840 1 0.006 -0.043 0.0490
1710452112.2916 1 0.008 -0.043 0.0507
1710452112.3002 1 0.007 -0.042 0.0499
1710452112.3081 1 0.007 -0.041 0.0486
1710452112.3158 1 0.008 -0.040 0.0481
1710452112.3241 1 0.007 -0.040 0.0473
1710452112.3327 1 0.009 -0.040 0.0486
1710452112.3403 1 0.009 -0.039 0.0475
1710452112.3478 1 0.009 -0.038 0.0473
1710452112.3561 1 0.010 -0.037 0.0474
