% Edge sensor logfile normalized 'log_20240219_144423.052/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708350263.5043 0 0 0 0 0 0 0 0  0.0000
1708350263.5127 605 635 619 615 646 694 718 742  0.0000
1708350263.5197 622 664 651 644 662 717 743 780  0.0000
1708350263.5273 607 640 623 623 650 703 735 762  0.0000
1708350263.5351 613 647 633 618 641 708 726 750  0.0000
1708350263.5442 605 641 626 627 653 703 735 760  0.0000
1708350263.5517 609 648 637 632 657 707 732 770  0.0000
1708350263.5591 626 657 647 625 660 717 739 767  0.0000
1708350263.5684 613 645 638 618 655 712 733 765  0.0000
1708350263.5752 617 666 642 632 666 712 730 762  0.0000
1708350263.5835 596 640 625 611 646 693 718 747  0.0000
1708350263.5920 607 650 644 622 653 710 730 757  0.0000
1708350263.5996 624 654 642 637 660 714 730 770  0.0000
1708350263.6079 617 647 635 637 655 708 732 772  0.0000
1708350263.6161 588 636 640 627 651 714 728 767  0.0000
1708350263.6236 602 643 626 618 644 696 710 750  0.0000
1708350263.6313 615 643 635 616 646 707 726 765  0.0000
1708350263.6404 632 654 644 632 664 707 724 777  0.0000
1708350263.6471 605 652 633 634 657 703 728 760  0.0000
1708350263.6561 619 660 642 629 655 719 720 762  0.0000
1708350263.6643 611 652 644 636 667 719 708 732  0.0000
1708350263.6718 622 669 659 660 685 737 745 775  0.0000
1708350263.6797 636 695 675 665 689 726 724 762  0.0000
1708350263.6879 651 697 697 688 701 728 726 755  0.0000
1708350263.6951 666 710 706 688 710 726 722 742  0.0000
1708350263.7032 664 722 710 707 698 710 681 712  0.0000
1708350263.7126 679 722 718 689 692 724 710 727  0.0000
1708350263.7193 704 746 727 693 703 735 714 727  0.0000
1708350263.7277 709 731 729 712 710 719 722 775  0.0000
1708350263.7357 704 743 725 722 703 726 735 755  0.0000
1708350263.7435 702 736 720 701 696 708 702 722  0.0000
1708350263.7522 723 753 720 719 692 724 710 725  0.0000
1708350263.7603 726 734 727 722 719 719 726 772  0.0000
1708350263.7669 723 741 718 701 683 703 710 745  0.0000
1708350263.7750 730 743 729 705 689 701 710 762  0.0000
1708350263.7866 723 743 722 708 692 714 716 757  0.0000
1708350263.7913 726 740 715 705 703 731 745 790  0.0000
1708350263.7991 717 738 727 707 706 735 747 797  0.0000
1708350263.8078 730 752 737 726 731 765 768 800  0.0000
1708350263.8154 751 755 753 726 737 776 772 800  0.0000
1708350263.8232 743 755 746 729 728 772 768 800  0.0000
1708350263.8319 743 757 746 720 737 772 780 810  0.0000
1708350263.8398 764 772 760 743 749 774 784 820  0.0000
1708350263.8480 743 760 765 740 742 768 790 847  0.0000
1708350263.8582 747 755 753 722 715 754 772 817  0.0000
1708350263.8634 736 731 725 719 717 738 757 787  0.0000
1708350263.8715 717 734 734 715 710 726 751 777  0.0000
1708350263.8819 715 721 729 712 717 730 745 782  0.0000
1708350263.8880 700 693 690 682 714 740 753 772  0.0000
1708350263.8957 707 685 703 707 717 746 759 810  0.0000
1708350263.9049 677 666 689 694 724 765 772 830  0.0000
1708350263.9137 668 669 687 700 740 761 780 832  0.0000
1708350263.9199 656 671 687 720 753 781 772 810  0.0000
1708350263.9297 651 664 706 733 758 768 770 797  0.0000
1708350263.9353 677 690 727 746 763 791 770 805  0.0000
1708350263.9436 662 669 706 729 758 772 749 790  0.0000
1708350263.9527 662 674 720 729 767 765 753 767  0.0000
1708350263.9590 673 671 722 740 760 770 757 785  0.0000
1708350263.9669 683 662 713 750 769 777 753 762  0.0000
1708350263.9762 670 657 706 746 774 784 747 755  0.0000
1708350263.9840 681 652 699 727 770 776 751 747  0.0000
1708350263.9922 685 676 710 748 769 770 751 735  0.0000
1708350264.0041 685 678 715 753 760 767 751 775  0.0000
1708350264.0108 683 698 717 748 754 747 757 787  0.0000
1708350264.0163 692 695 725 736 744 753 755 787  0.0000
1708350264.0247 677 695 718 726 726 738 753 772  0.0000
1708350264.0320 679 697 710 705 731 747 759 797  0.0000
1708350264.0397 675 681 706 700 737 754 768 810  0.0000
1708350264.0496 690 698 704 710 738 761 766 795  0.0000
1708350264.0577 683 698 696 712 738 754 761 805  0.0000
1708350264.0639 673 678 694 700 735 746 770 782  0.0000
1708350264.0722 666 683 699 705 715 740 733 765  0.0000
1708350264.0804 664 671 685 679 719 733 726 762  0.0000
1708350264.0877 658 672 684 689 712 719 710 725  0.0000
1708350264.0958 651 666 684 677 690 700 722 735  0.0000
1708350264.1030 666 647 673 663 687 689 697 712  0.0000
1708350264.1115 666 657 680 674 690 691 708 742  0.0000
1708350264.1206 662 659 671 663 690 716 726 782  0.0000
1708350264.1273 666 662 675 665 685 708 720 777  0.0000
1708350264.1354 645 652 677 660 694 726 739 780  0.0000
1708350264.1456 641 645 668 672 712 737 747 787  0.0000
1708350264.1545 649 650 687 688 717 747 739 785  0.0000
1708350264.1615 647 650 684 698 721 738 747 787  0.0000
1708350264.1689 660 667 692 726 737 756 743 807  0.0000
1708350264.1761 639 662 701 726 737 761 749 797  0.0000
1708350264.1851 639 647 687 705 731 753 743 785  0.0000
1708350264.1932 645 669 697 719 737 751 743 795  0.0000
1708350264.2013 656 669 708 710 740 731 755 785  0.0000
1708350264.2070 639 654 708 712 731 747 751 812  0.0000
1708350264.2166 630 648 685 719 737 744 749 790  0.0000
1708350264.2238 624 628 682 694 726 730 730 762  0.0000
1708350264.2316 613 645 689 708 735 756 737 765  0.0000
1708350264.2405 617 648 678 715 737 754 753 800  0.0000
1708350264.2478 636 645 684 715 730 746 739 785  0.0000
1708350264.2597 649 676 703 722 753 744 755 785  0.0000
1708350264.2639 645 664 710 724 754 763 761 782  0.0000
1708350264.2732 653 685 710 726 761 779 770 810  0.0000
1708350264.2797 675 693 708 734 763 781 763 805  0.0000
1708350264.2900 696 714 732 750 774 777 768 800  0.0000
1708350264.2957 694 719 732 760 758 791 774 792  0.0000
1708350264.3030 692 698 713 746 767 758 745 760  0.0000
1708350264.3126 692 703 718 727 756 768 749 765  0.0000
1708350264.3193 707 716 717 750 761 768 741 760  0.0000
1708350264.3273 707 717 725 745 763 774 770 812  0.0000
1708350264.3436 694 693 703 729 737 756 763 807  0.0000
1708350264.3452 685 690 690 710 728 768 747 802  0.0000
1708350264.3513 700 705 713 729 742 772 780 840  0.0000
1708350264.3609 709 722 720 717 754 776 803 847  0.0000
1708350264.3671 711 714 725 741 769 795 809 875  0.0000
1708350264.3752 721 731 736 740 770 797 811 872  0.0000
1708350264.3837 715 721 746 755 790 823 819 882  0.0000
1708350264.3915 726 726 751 772 795 827 833 860  0.0000
1708350264.3995 745 743 755 779 811 832 844 875  0.0000
1708350264.4094 723 736 758 792 822 839 856 900  0.0000
1708350264.4149 740 745 756 772 815 837 842 882  0.0000
1708350264.4240 738 721 744 767 806 816 821 865  0.0000
1708350264.4318 762 757 770 785 802 827 815 885  0.0000
1708350264.4396 785 771 779 790 827 830 825 862  0.0000
1708350264.4479 808 788 788 792 824 843 827 870  0.0000
1708350264.4568 813 802 788 797 820 835 829 875  0.0000
1708350264.4634 853 815 782 786 802 818 813 860  0.0000
1708350264.4713 861 841 798 786 811 818 827 870  0.0000
1708350264.4823 898 872 810 807 811 832 834 872  0.0000
1708350264.4879 925 879 814 788 822 816 831 867  0.0093
1708350264.4957 953 913 814 783 813 835 817 875  0.0194
1708350264.5055 966 900 807 792 801 800 803 850  0.0171
1708350264.5117 995 927 810 798 799 818 803 867  0.0211
1708350264.5197 1000 925 819 781 795 809 803 827  0.0212
1708350264.5286 1000 932 821 786 799 818 813 847  0.0221
1708350264.5357 1000 925 812 767 783 790 786 842  0.0209
1708350264.5440 1000 915 798 764 760 781 770 827  0.0193
1708350264.5522 1000 924 800 766 772 770 765 805  0.0205
1708350264.5594 1000 941 812 760 777 786 774 785  0.0226
1708350264.5673 1000 932 807 762 765 763 757 795  0.0215
1708350264.5757 1000 932 812 764 761 760 735 745  0.0217
1708350264.5836 1000 920 793 740 746 726 710 712  0.0198
1708350264.5918 1000 932 807 734 733 703 695 710  0.0215
1708350264.6006 1000 936 800 724 726 716 687 725  0.0217
1708350264.6078 1000 936 788 691 710 682 687 745  0.0213
1708350264.6157 1000 943 795 700 712 726 710 740  0.0221
1708350264.6241 1000 948 795 686 731 726 712 752  0.0225
1708350264.6317 1000 953 800 694 744 735 710 755  0.0231
1708350264.6398 1000 975 821 715 763 747 726 772  0.0255
1708350264.6476 1000 1000 838 741 783 768 733 777  0.0277
1708350264.6560 1000 991 845 734 774 749 737 782  0.0278
1708350264.6637 1000 987 847 714 758 742 712 757  0.0278
1708350264.6716 987 998 847 726 749 747 718 762  0.0283
1708350264.6792 991 1000 864 748 754 758 728 772  0.0297
1708350264.6879 951 1000 878 750 753 768 733 782  0.0312
1708350264.6957 951 1000 883 745 737 760 726 745  0.0318
1708350264.7035 925 1000 887 760 728 737 720 725  0.0323
1708350264.7126 895 1000 916 766 737 758 735 755  0.0353
1708350264.7202 878 1000 928 792 728 737 730 745  0.0347
1708350264.7270 870 981 949 807 731 749 716 745  0.0356
1708350264.7358 853 986 986 838 733 742 714 737  0.0382
1708350264.7438 830 979 989 859 746 744 720 735  0.0380
1708350264.7520 815 948 1000 875 749 738 704 722  0.0370
1708350264.7597 798 938 1000 885 756 723 691 670  0.0367
1708350264.7687 770 910 1000 920 765 735 679 680  0.0377
1708350264.7754 732 888 1000 930 777 698 658 642  0.0358
1708350264.7886 709 865 1000 922 772 671 615 600  0.0324
1708350264.7925 721 864 1000 954 786 661 598 570  0.0353
1708350264.7995 715 853 1000 967 808 670 584 575  0.0360
1708350264.8070 702 839 1000 984 820 634 578 597  0.0366
1708350264.8161 670 815 1000 991 824 615 565 620  0.0358
1708350264.8236 702 819 1000 1000 809 610 582 615  0.0356
1708350264.8319 675 800 993 1000 808 617 607 645  0.0343
1708350264.8406 670 788 982 1000 813 622 603 675  0.0336
1708350264.8479 660 776 973 1000 818 619 634 705  0.0329
1708350264.8557 664 762 970 1000 831 649 644 685  0.0331
1708350264.8647 664 752 949 1000 859 680 652 695  0.0336
1708350264.8714 658 736 921 1000 875 714 667 707  0.0328
1708350264.8801 673 724 937 1000 909 751 669 697  0.0382
1708350264.8889 653 705 902 1000 939 765 677 702  0.0383
1708350264.8956 645 688 895 1000 957 786 669 685  0.0392
1708350264.9035 649 654 864 1000 971 809 679 667  0.0373
1708350264.9120 628 631 838 1000 971 821 671 685  0.0358
1708350264.9197 615 611 819 1000 1000 848 683 665  0.0379
