% Edge sensor logfile normalized 'log_20240224_121535.119/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708773335.8148 288 287 335 604 880 768 475 315  0.0000
1708773335.8220 309 311 352 644 943 832 504 330  0.0091
1708773335.8298 305 304 355 639 943 823 506 327  0.0086
1708773335.8379 307 302 350 636 944 834 520 325  0.0093
1708773335.8465 314 309 359 649 955 830 514 335  0.0106
1708773335.8536 301 299 355 642 948 823 508 335  0.0093
1708773335.8617 295 297 335 632 944 828 510 340  0.0089
1708773335.8708 301 302 352 651 943 820 506 335  0.0085
1708773335.8780 307 302 354 637 941 827 506 317  0.0085
1708773335.8863 309 309 354 655 953 843 514 342  0.0113
1708773335.8942 305 299 354 629 946 825 504 332  0.0090
1708773335.9024 297 289 338 632 943 825 495 317  0.0086
1708773335.9098 305 299 342 637 948 827 512 335  0.0094
1708773335.9180 312 297 357 655 953 837 522 360  0.0109
1708773335.9260 309 299 364 644 955 834 510 335  0.0108
1708773335.9342 307 297 342 644 941 839 506 330  0.0093
1708773335.9419 314 304 338 634 939 832 502 322  0.0084
1708773335.9507 292 301 340 630 934 837 518 310  0.0079
1708773335.9589 290 290 336 629 927 821 506 285  0.0059
1708773335.9671 303 309 352 641 930 841 506 310  0.0076
1708773335.9747 301 321 350 658 932 811 499 347  0.0065
1708773335.9826 299 304 343 636 925 813 504 340  0.0053
1708773335.9905 309 294 352 642 943 834 510 355  0.0092
1708773336.0053 312 333 348 648 944 835 514 350  0.0095
1708773336.0107 316 314 348 667 968 837 532 382  0.0128
1708773336.0188 316 308 347 649 953 846 514 370  0.0115
1708773336.0244 309 296 340 636 946 827 508 327  0.0092
1708773336.0305 309 299 348 641 948 837 500 345  0.0101
1708773336.0384 316 302 352 655 957 834 512 347  0.0112
1708773336.0474 307 294 340 632 946 855 522 327  0.0112
1708773336.0549 324 318 361 653 952 843 514 340  0.0112
1708773336.0627 320 313 354 648 957 843 526 325  0.0117
1708773336.0716 331 318 375 655 959 851 526 345  0.0127
1708773336.0785 320 314 366 655 966 846 520 352  0.0131
1708773336.0865 343 335 375 675 978 850 524 350  0.0149
1708773336.0956 337 342 369 675 976 862 549 362  0.0158
1708773336.1023 324 316 371 665 964 853 526 355  0.0136
1708773336.1102 341 328 381 663 968 858 526 337  0.0144
1708773336.1190 339 332 385 681 969 860 537 372  0.0150
1708773336.1269 331 342 390 679 968 858 539 367  0.0146
1708773336.1348 326 321 369 653 952 844 530 355  0.0112
1708773336.1436 335 325 361 672 957 843 512 327  0.0120
1708773336.1503 341 342 380 674 962 848 524 365  0.0130
1708773336.1582 341 337 399 681 960 858 530 375  0.0138
1708773336.1682 363 345 394 677 985 858 549 385  0.0162
1708773336.1751 341 342 383 686 964 837 532 382  0.0126
1708773336.1833 363 351 399 689 968 850 539 370  0.0141
1708773336.1912 352 342 381 670 968 853 535 360  0.0140
1708773336.1990 350 339 392 670 957 841 522 365  0.0118
1708773336.2069 354 345 407 681 973 850 541 380  0.0145
1708773336.2148 346 354 404 674 962 835 528 365  0.0121
1708773336.2231 346 330 392 677 968 832 520 392  0.0126
1708773336.2307 339 345 399 696 959 823 508 337  0.0113
1708773336.2395 358 351 411 688 953 820 508 360  0.0103
1708773336.2471 348 349 413 689 980 839 526 385  0.0144
1708773336.2548 348 344 409 688 962 830 520 385  0.0119
1708773336.2626 350 345 395 679 952 828 518 372  0.0105
1708773336.2709 356 347 399 698 957 830 528 365  0.0115
1708773336.2784 343 339 397 686 952 834 514 360  0.0109
1708773336.2872 356 342 407 689 978 848 537 390  0.0149
1708773336.2948 343 345 402 694 962 834 524 375  0.0123
