% Edge sensor logfile normalized 'log_20240212_154916.313/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1707749357.3451 0 0 0 0 0 0 0 0  0.0000
1707749357.3537 717 693 654 648 655 666 677 752  0.1200
1707749357.3601 740 691 654 655 662 675 689 770  0.1200
1707749357.3682 738 703 670 665 669 670 681 755  0.1200
1707749357.3759 736 705 661 668 664 677 691 775  0.1200
1707749357.3839 726 695 663 665 669 673 677 755  0.1200
1707749357.3919 728 678 654 642 637 654 667 742  0.1200
1707749357.4001 732 693 651 644 646 661 662 732  0.1200
1707749357.4082 726 700 666 660 662 668 689 760  0.1200
1707749357.4161 732 698 671 660 660 668 679 772  0.1200
1707749357.4241 732 693 663 655 650 671 687 755  0.1200
1707749357.4328 726 691 659 648 646 661 675 747  0.1200
1707749357.4407 743 707 673 674 669 675 689 760  0.1200
1707749357.4514 734 702 666 653 676 675 699 797  0.1200
1707749357.4560 726 697 657 665 671 668 685 770  0.1200
1707749357.4641 728 691 656 648 664 671 687 767  0.1200
1707749357.4721 721 691 661 649 660 666 667 737  0.1200
1707749357.4801 713 693 663 629 646 671 675 747  0.1200
1707749357.4884 707 690 651 637 653 670 675 772  0.1200
1707749357.4971 713 683 644 663 644 656 679 760  0.1200
1707749357.5042 690 691 651 651 648 638 677 732  0.0100
1707749357.5117 673 666 637 611 618 636 642 685  0.0000
1707749357.5210 677 669 638 611 607 617 629 692  0.0000
1707749357.5286 658 674 657 644 612 634 617 637  0.0000
1707749357.5358 609 621 630 618 600 599 605 617  0.0000
1707749357.5442 571 598 616 629 600 566 561 622  0.0000
1707749357.5521 558 567 588 571 584 573 533 467  0.0000
1707749357.5606 535 540 565 577 595 573 533 532  0.0000
1707749357.5685 515 509 536 542 547 574 549 570  0.0000
1707749357.5761 503 497 513 481 507 509 524 545  0.0000
1707749357.5851 539 528 496 495 504 500 510 540  0.0000
1707749357.5925 569 555 524 480 477 472 481 495  0.0000
1707749357.6007 592 554 494 445 460 449 458 472  0.0000
1707749357.6082 573 518 461 419 426 416 440 445  0.0000
1707749357.6167 537 471 444 410 422 416 403 470  0.0000
1707749357.6261 471 430 409 402 392 368 390 410  0.0000
1707749357.6331 420 380 364 402 376 366 370 372  0.0000
1707749357.6406 369 342 333 346 353 349 347 362  0.0000
1707749357.6491 341 327 322 320 346 338 328 370  0.0000
1707749357.6566 286 271 272 268 309 303 302 287  0.0000
1707749357.6648 269 237 244 270 261 269 275 305  0.0000
1707749357.6745 242 234 244 249 261 262 271 287  0.0000
1707749357.6804 222 222 227 253 248 238 254 262  0.0000
1707749357.6887 227 209 217 227 259 253 240 247  0.0000
1707749357.6976 210 201 211 228 238 243 231 272  0.0000
1707749357.7045 201 204 201 232 230 232 219 235  0.0000
1707749357.7131 216 215 206 237 227 227 217 212  0.0000
1707749357.7211 205 197 208 232 218 229 203 230  0.0000
1707749357.7289 220 209 239 247 239 227 229 222  0.0000
1707749357.7367 214 209 223 230 239 238 229 187  0.0000
1707749357.7448 191 182 218 253 245 238 234 250  0.0000
1707749357.7523 201 192 215 251 248 246 225 232  0.0000
1707749357.7604 197 192 203 237 239 243 242 240  0.0000
1707749357.7684 197 194 206 239 250 280 254 250  0.0000
1707749357.7764 195 194 203 218 234 246 242 250  0.0000
1707749357.7846 212 203 206 218 227 238 242 235  0.0000
1707749357.7958 229 216 222 244 236 223 229 232  0.0000
1707749357.8010 235 234 232 254 250 239 244 247  0.0000
1707749357.8087 254 261 262 259 264 250 244 242  0.0000
1707749357.8168 263 271 263 261 280 264 242 245  0.0000
1707749357.8246 284 289 289 291 309 301 299 300  0.0000
1707749357.8323 316 299 319 334 330 312 306 340  0.0000
1707749357.8407 335 340 342 357 360 349 339 350  0.0000
1707749357.8482 375 373 395 412 401 405 388 402  0.0000
1707749357.8572 409 411 434 431 433 417 438 425  0.0000
1707749357.8652 437 440 472 466 461 455 485 500  0.0000
1707749357.8732 496 492 506 495 513 513 533 530  0.0000
1707749357.8802 575 574 574 577 570 582 596 592  0.0000
1707749357.8894 634 652 640 615 626 640 638 695  0.0000
1707749357.8966 717 717 725 700 674 694 673 727  0.1200
1707749357.9046 766 777 784 778 753 719 708 737  0.1200
1707749357.9127 823 826 822 814 815 804 768 800  0.1200
1707749357.9208 768 777 809 812 822 830 825 830  0.1200
1707749357.9286 660 709 748 764 792 800 794 832  0.1060
1707749357.9365 643 671 684 708 749 758 753 802  0.0743
1707749357.9447 615 638 645 648 678 689 697 742  0.0160
1707749357.9523 594 617 652 672 673 657 644 687  0.0000
1707749357.9627 556 585 628 644 658 656 654 665  0.0000
1707749357.9682 511 519 592 610 658 698 666 695  0.0000
1707749357.9768 520 526 555 578 614 661 673 697  0.0000
1707749357.9855 515 531 543 542 555 597 646 667  0.0000
1707749357.9932 528 540 600 589 555 567 598 642  0.0000
1707749358.0002 573 593 637 620 628 654 619 600  0.0000
1707749358.0094 600 645 651 641 667 719 679 645  0.0144
1707749358.0163 596 631 649 634 666 703 679 675  0.0035
1707749358.0251 615 611 625 649 692 698 662 680  0.0000
1707749358.0335 653 616 597 627 682 691 681 677  0.0000
1707749358.0406 634 619 586 568 644 682 669 690  0.0000
1707749358.0499 596 600 590 606 662 670 634 672  0.0000
1707749358.0569 581 590 593 589 637 668 648 650  0.0000
1707749358.0650 571 569 576 584 648 657 662 687  0.0000
1707749358.0730 592 592 586 577 646 638 650 682  0.0000
1707749358.0811 624 616 614 615 660 682 671 717  0.0063
1707749358.0891 647 650 656 660 682 689 704 750  0.0217
1707749358.0969 656 669 678 686 698 717 728 760  0.0496
1707749358.1050 632 645 668 693 692 698 710 775  0.0314
1707749358.1128 634 655 677 703 708 721 724 790  0.0705
1707749358.1211 609 617 659 691 712 744 722 782  0.0612
1707749358.1306 611 638 659 660 690 719 720 777  0.0455
1707749358.1364 626 643 644 634 680 701 706 747  0.0351
1707749358.1449 613 631 649 658 664 679 683 735  0.0115
1707749358.1527 619 624 649 662 678 675 677 722  0.0084
1707749358.1605 619 631 637 629 666 666 667 695  0.0000
1707749358.1686 647 657 652 649 660 675 673 717  0.0066
1707749358.1767 679 683 689 672 685 664 681 710  0.0059
1707749358.1846 707 714 711 698 710 705 671 690  0.0882
1707749358.1930 732 734 694 719 747 753 714 720  0.1200
1707749358.2008 738 734 725 726 761 751 733 742  0.1200
1707749358.2087 736 764 748 750 744 724 695 757  0.1200
1707749358.2167 743 755 755 762 737 677 636 705  0.1200
1707749358.2259 723 757 765 750 730 654 627 680  0.0753
1707749358.2324 694 726 763 774 731 668 642 715  0.1168
1707749358.2407 656 702 748 757 730 686 681 752  0.1036
1707749358.2485 658 698 725 731 735 701 700 717  0.1016
1707749358.2564 660 722 718 714 717 710 704 760  0.1089
1707749358.2645 645 702 713 705 703 712 691 755  0.1035
1707749358.2726 656 674 690 703 712 710 693 710  0.0725
1707749358.2803 662 683 687 705 710 717 700 730  0.0733
1707749358.2885 662 678 704 710 719 710 691 735  0.0884
1707749358.2975 670 690 710 708 708 708 716 750  0.0943
1707749358.3051 687 702 717 707 714 730 714 740  0.1051
1707749358.3126 698 724 748 717 699 716 735 777  0.1187
1707749358.3206 728 752 779 795 751 714 720 770  0.1200
