% Edge sensor logfile normalized 'log_20240205_141423.286/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1707138863.4508 393 433 401 307 236 251 252 417  0.0000
1707138863.4596 1000 1000 315 190 286 110 0 658  0.0247
1707138863.4663 1000 1000 325 200 290 123 0 653  0.0248
1707138863.4727 1000 1000 309 204 300 133 0 656  0.0246
1707138863.4822 1000 1000 310 198 300 138 0 647  0.0246
1707138863.4886 1000 1000 289 197 296 131 0 631  0.0244
1707138863.4966 1000 1000 287 204 305 125 0 623  0.0244
1707138863.5050 1000 1000 271 212 303 140 0 630  0.0242
1707138863.5134 1000 1000 266 209 306 133 0 615  0.0241
1707138863.5218 1000 1000 262 209 300 136 0 604  0.0241
1707138863.5295 1000 1000 239 205 301 131 0 607  0.0239
1707138863.5368 1000 1000 216 198 286 128 0 608  0.0237
1707138863.5453 1000 1000 213 192 286 111 0 592  0.0237
1707138863.5645 1000 1000 201 214 303 123 0 594  0.0236
1707138863.5668 1000 1000 195 214 296 133 0 595  0.0235
1707138863.5727 1000 1000 181 229 303 138 0 594  0.0234
1707138863.5778 1000 1000 175 209 311 128 0 581  0.0234
1707138863.5845 1000 1000 193 222 308 133 0 579  0.0235
1707138863.5926 1000 1000 186 224 310 131 0 579  0.0235
1707138863.6021 1000 1000 186 222 308 143 0 585  0.0235
1707138863.6091 1000 1000 178 232 316 140 0 587  0.0234
1707138863.6171 1000 1000 178 244 321 143 0 571  0.0234
1707138863.6259 1000 1000 180 245 331 143 0 579  0.0234
1707138863.6325 1000 1000 175 232 326 145 0 581  0.0234
1707138863.6405 1000 1000 171 237 335 156 0 582  0.0233
1707138863.6501 1000 1000 173 247 343 153 0 582  0.0234
1707138863.6575 1000 1000 161 259 340 156 0 584  0.0233
1707138863.6707 1000 1000 168 290 328 158 0 578  0.0233
1707138863.6735 1000 1000 160 354 331 168 0 581  0.0233
1707138863.6811 1000 1000 145 391 338 185 0 600  0.0232
1707138863.6900 1000 1000 143 389 325 180 0 582  0.0231
1707138863.6995 1000 1000 125 372 311 178 0 581  0.0230
1707138863.7056 1000 1000 133 374 326 195 0 581  0.0231
1707138863.7154 1000 1000 133 354 328 198 0 574  0.0231
1707138863.7211 1000 1000 123 346 328 206 0 581  0.0230
1707138863.7298 1000 1000 112 321 336 213 0 568  0.0229
1707138863.7372 1000 1000 94 299 340 201 0 562  0.0228
1707138863.7454 1000 1000 104 289 378 215 0 568  0.0229
1707138863.7536 1000 1000 99 260 395 195 0 565  0.0229
1707138863.7617 1000 1000 100 255 405 208 0 572  0.0229
1707138863.7698 1000 1000 89 247 431 206 0 566  0.0228
1707138863.7774 1000 1000 61 240 440 205 0 556  0.0226
1707138863.7884 1000 1000 77 272 466 223 0 555  0.0227
1707138863.7940 1000 1000 84 285 476 210 0 565  0.0228
1707138863.8010 1000 1000 74 307 500 225 0 562  0.0227
1707138863.8109 1000 1000 66 319 513 228 0 551  0.0226
1707138863.8172 1000 1000 56 356 543 248 0 536  0.0226
1707138863.8257 1000 1000 59 387 610 326 0 564  0.0226
1707138863.8336 1000 1000 66 408 676 416 0 558  0.0226
1707138863.8414 1000 1000 66 464 723 556 0 555  0.0709
1707138863.8498 1000 1000 62 521 765 683 0 561  0.0822
1707138863.8570 1000 1000 62 515 780 785 0 552  0.0876
1707138863.8662 1000 1000 51 491 811 840 0 546  0.0886
1707138863.8732 1000 1000 61 414 833 891 0 549  0.0894
1707138863.8810 1000 1000 49 366 830 888 0 546  0.0893
1707138863.8890 1000 1000 41 359 841 888 0 535  0.0893
1707138863.8975 1000 1000 36 356 810 858 0 513  0.0889
1707138863.9049 1000 1000 54 371 813 841 0 517  0.0886
1707138863.9136 1000 1000 59 362 813 830 0 528  0.0884
1707138863.9217 1000 1000 39 322 758 758 0 516  0.0870
1707138863.9293 1000 1000 52 269 711 673 0 509  0.0735
1707138863.9369 1000 1000 67 230 653 586 0 505  0.0227
1707138863.9454 1000 1000 71 170 575 513 0 510  0.0227
1707138863.9538 1000 1000 69 91 511 428 0 493  0.0227
1707138863.9615 1000 1000 76 8 440 326 0 496  0.0227
1707138863.9690 1000 1000 72 0 381 220 0 486  0.0227
1707138863.9773 1000 1000 64 0 318 130 0 482  0.0226
1707138863.9860 1000 1000 61 0 236 21 0 463  0.0226
1707138863.9934 1000 1000 87 0 168 0 0 463  0.0228
1707138864.0011 1000 1000 89 0 91 0 0 464  0.0228
1707138864.0092 1000 1000 94 0 6 0 0 463  0.0228
1707138864.0177 1000 1000 100 0 0 0 0 456  0.0229
1707138864.0259 1000 1000 128 0 0 0 0 460  0.0230
1707138864.0339 1000 1000 140 0 0 0 0 467  0.0231
1707138864.0415 1000 1000 147 0 0 0 0 446  0.0232
1707138864.0496 1000 1000 163 0 0 0 0 451  0.0233
1707138864.0577 1000 1000 175 0 0 0 0 448  0.0234
1707138864.0651 1000 1000 183 0 0 0 0 441  0.0234
1707138864.0738 1000 1000 201 0 0 0 0 444  0.0236
1707138864.0810 1000 1000 213 0 0 0 0 438  0.0237
1707138864.0896 1000 1000 254 0 0 0 0 438  0.0240
1707138864.0971 1000 1000 297 0 0 0 0 435  0.0245
1707138864.1053 1000 1000 335 0 0 0 0 435  0.0249
1707138864.1139 1000 1000 386 0 0 0 0 440  0.0255
1707138864.1214 1000 1000 449 0 0 0 0 428  0.0265
1707138864.1291 1000 926 509 0 0 0 0 430  0.0264
1707138864.1377 1000 851 590 0 0 0 0 427  0.0271
1707138864.1451 1000 758 712 0 0 0 0 425  0.0346
1707138864.1533 1000 681 800 0 0 0 0 438  0.0364
1707138864.1619 1000 634 824 0 0 0 0 431  0.0369
1707138864.1697 1000 608 844 0 0 0 0 414  0.0372
