% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1709562624.5327 0 0 0 0
1709562624.5402 0 0 0 0
1709562624.5479 0 0 0 0
1709562624.5556 0 0 0 0
1709562624.5637 0 0 0 0
1709562624.5722 0 0 0 0
1709562624.5813 0 0 0 0
1709562624.5897 0 0 0 0
1709562624.5962 0 0 0 0
1709562624.6040 0 0 0 0
1709562624.6133 0 0 0 0
1709562624.6229 0 0 0 0
1709562624.6291 0 0 0 0
1709562624.6364 0 0 0 0
1709562624.6433 0 0 0 0
1709562624.6518 0 0 0 0
1709562624.6596 0 0 0 0
1709562624.6682 0 0 0 0
1709562624.6759 0 0 0 0
1709562624.6838 0 0 0 0
1709562624.6951 0 0 0 0
1709562624.7058 0 0 0 0
1709562624.7084 0 0 0 0
1709562624.7160 0 0 0 0
1709562624.7248 0 0 0 0
1709562624.7318 0 0 0 0
1709562624.7417 0 0 0 0
1709562624.7485 0 0 0 0
1709562624.7555 0 0 0 0
1709562624.7643 0 0 0 0
1709562624.7725 0 0 0 0
1709562624.7796 0 0 0 0
1709562624.7887 0 0 0 0
1709562624.7955 0 0 0 0
1709562624.8039 0 0 0 0
1709562624.8116 0 0 0 0
1709562624.8199 0 0 0 0
1709562624.8281 0 0 0 0
1709562624.8357 0 0 0 0
1709562624.8435 0 0 0 0
1709562624.8523 0 0 0 0
1709562624.8597 0 0 0 0
1709562624.8682 0 0 0 0
1709562624.8755 0 0 0 0
1709562624.8839 0 0 0 0
1709562624.8915 0 0 0 0
1709562624.8999 0 0 0 0
1709562624.9084 0 0 0 0
1709562624.9163 0 0 0 0
1709562624.9235 0 0 0 0
1709562624.9319 0 0 0 0
1709562624.9396 0 0 0 0
1709562624.9479 0 0 0 0
1709562624.9560 0 0 0 0
1709562624.9638 0 0 0 0
1709562624.9721 0 0 0 0
1709562624.9803 0 0 0 0
1709562624.9879 0 0 0 0
1709562624.9964 0 0 0 0
1709562625.0036 0 0 0 0
1709562625.0125 0 0 0 0
1709562625.0196 0 0 0 0
1709562625.0280 0 0 0 0
1709562625.0358 0 0 0 0
1709562625.0438 0 0 0 0
1709562625.0521 0 0 0 0
1709562625.0601 0 0 0 0
1709562625.0684 0 0 0 0
1709562625.0757 0 0 0 0
1709562625.0846 0 0 0 0
1709562625.0924 0 0 0 0
1709562625.0996 0 0 0 0
1709562625.1085 0 0 0 0
1709562625.1158 0 0 0 0
1709562625.1240 0 0 0 0
1709562625.1321 0 0 0 0
1709562625.1402 0 0 0 0
1709562625.1475 0 0 0 0
1709562625.1566 0 0 0 0
1709562625.1637 0 0 0 0
1709562625.1720 0 0 0 0
1709562625.1803 0 0 0 0
1709562625.1882 0 0 0 0
1709562625.1957 0 0 0 0
1709562625.2036 0 0 0 0
1709562625.2119 0 0 0 0
1709562625.2202 0 0 0 0
1709562625.2282 0 0 0 0
1709562625.2355 0 0 0 0
1709562625.2436 0 0 0 0
1709562625.2516 0 0 0 0
1709562625.2600 0 0 0 0
1709562625.2682 0 0 0 0
1709562625.2764 0 0 0 0
1709562625.2837 0 0 0 0
1709562625.2919 0 0 0 0
1709562625.2998 0 0 0 0
1709562625.3082 0 0 0 0
1709562625.3164 0 0 0 0
1709562625.3244 0 0 0 0
1709562625.3318 0 0 0 0
1709562625.3402 0 0 0 0
1709562625.3482 0 0 0 0
1709562625.3555 0 0 0 0
1709562625.3641 0 0 0 0
1709562625.3718 0 0 0 0
1709562625.3800 0 0 0 0
1709562625.3879 0 0 0 0
1709562625.3957 0 0 0 0
1709562625.4041 0 0 0 0
1709562625.4124 0 0 0 0
1709562625.4202 0 0 0 0
1709562625.4284 0 0 0 0
1709562625.4357 0 0 0 0
1709562625.4444 0 0 0 0
1709562625.4525 0 0 0 0
1709562625.4597 0 0 0 0
1709562625.4676 0 0 0 0
1709562625.4758 0 0 0 0
1709562625.4841 0 0 0 0
1709562625.4925 0 0 0 0
1709562625.4999 0 0 0 0
1709562625.5082 0 0 0 0
1709562625.5159 0 0 0 0
1709562625.5242 0 0 0 0
1709562625.5325 0 0 0 0
1709562625.5398 0 0 0 0
1709562625.5482 0 0 0 0
1709562625.5564 0 0 0 0
1709562625.5643 0 0 0 0
1709562625.5715 0 0 0 0
1709562625.5801 0 0 0 0
1709562625.5883 0 0 0 0
1709562625.5966 0 0 0 0
1709562625.6037 0 0 0 0
1709562625.6117 0 0 0 0
1709562625.6199 0 0 0 0
1709562625.6280 0 0 0 0
1709562625.6364 0 0 0 0
1709562625.6445 0 0 0 0
1709562625.6517 0 0 0 0
1709562625.6598 0 0 0 0
1709562625.6682 0 0 0 0
1709562625.6758 0 0 0 0
1709562625.6845 0 0 0 0
1709562625.6918 0 0 0 0
1709562625.7001 0 0 0 0
1709562625.7079 0 0 0 0
1709562625.7158 0 0 0 0
1709562625.7250 0 0 0 0
1709562625.7318 0 0 0 0
1709562625.7410 0 0 0 0
1709562625.7486 0 0 0 0
1709562625.7564 0 0 0 0
1709562625.7648 0 0 0 0
1709562625.7722 0 0 0 0
1709562625.7798 0 0 0 0
1709562625.7890 0 0 0 0
1709562625.7958 0 0 0 0
1709562625.8039 0 0 0 0
1709562625.8124 0 0 0 0
1709562625.8331 0 0 0 0
1709562625.8396 0 0 0 0
1709562625.8414 0 0 0 0
1709562625.8516 0 0 0 0
1709562625.8627 0 0 0 0
1709562625.8642 0 0 0 0
1709562625.8779 0 0 0 0
1709562625.8900 0 0 0 0
1709562625.8915 0 0 0 0
1709562625.9099 0 0 0 0
1709562625.9129 0 0 0 0
1709562625.9225 0 0 0 0
1709562625.9241 0 0 0 0
1709562625.9463 0 0 0 0
1709562625.9478 0 0 0 0
1709562625.9581 0 0 0 0
1709562625.9611 0 0 0 0
1709562625.9787 0 0 0 0
1709562625.9802 0 0 0 0
1709562625.9944 0 0 0 0
1709562625.9959 0 0 0 0
1709562626.0071 0 0 0 0
1709562626.0092 0 0 0 0
1709562626.0228 0 0 0 0
1709562626.0243 0 0 0 0
1709562626.0385 0 0 0 0
1709562626.0499 0 0 0 0
1709562626.0523 0 0 0 0
1709562626.0633 0 0 0 0
1709562626.0647 0 0 0 0
1709562626.0783 0 0 0 0
1709562626.0908 0 0 0 0
1709562626.0931 0 0 0 0
1709562626.0969 0 0 0 0
1709562626.1016 0 0 0 0
1709562626.1034 0 0 0 0
1709562626.1079 0 0 0 0
1709562626.1164 0 0 0 0
1709562626.1247 0 0 0 0
1709562626.1328 0 0 0 0
1709562626.1424 0 0 0 0
1709562626.1491 0 0 0 0
1709562626.1564 0 0 0 0
1709562626.1637 0 0 0 0
1709562626.1717 0 0 0 0
1709562626.1801 0 0 0 0
1709562626.1902 0 0 0 0
1709562626.1961 0 0 0 0
1709562626.2038 0 0 0 0
1709562626.2135 0 0 0 0
1709562626.2196 0 0 0 0
1709562626.2284 0 0 0 0
1709562626.2360 0 0 0 0
1709562626.2448 0 0 0 0
1709562626.2528 0 0 0 0
1709562626.2608 0 0 0 0
1709562626.2678 0 0 0 0
1709562626.2767 0 0 0 0
1709562626.2851 0 0 0 0
1709562626.2920 0 0 0 0
1709562626.2999 0 0 0 0
1709562626.3079 0 0 0 0
1709562626.3185 0 0 0 0
1709562626.3262 0 0 0 0
1709562626.3330 0 0 0 0
1709562626.3428 0 0 0 0
1709562626.3516 0 0 0 0
1709562626.3558 0 0 0 0
1709562626.3646 0 0 0 0
1709562626.3716 0 0 0 0
1709562626.3800 0 0 0 0
1709562626.3902 0 0 0 0
1709562626.3958 0 0 0 0
1709562626.4039 0 0 0 0
1709562626.4118 0 0 0 0
1709562626.4196 0 0 0 0
1709562626.4277 0 0 0 0
1709562626.4361 0 0 0 0
1709562626.4438 0 0 0 0
1709562626.4519 0 0 0 0
1709562626.4599 0 0 0 0
1709562626.4676 0 0 0 0
1709562626.4757 0 0 0 0
1709562626.4836 0 0 0 0
1709562626.4918 0 0 0 0
1709562626.5008 0 0 0 0
1709562626.5079 0 0 0 0
1709562626.5169 0 0 0 0
1709562626.5238 0 0 0 0
1709562626.5318 0 0 0 0
1709562626.5403 0 0 0 0
1709562626.5481 0 0 0 0
1709562626.5559 0 0 0 0
1709562626.5648 0 0 0 0
1709562626.5730 0 0 0 0
1709562626.5797 0 0 0 0
1709562626.5893 0 0 0 0
1709562626.5963 0 0 0 0
1709562626.6089 0 0 0 0
1709562626.6121 0 0 0 0
1709562626.6199 0 0 0 0
1709562626.6280 0 0 0 0
1709562626.6375 0 0 0 0
1709562626.6442 0 0 0 0
1709562626.6533 0 0 0 0
1709562626.6604 0 0 0 0
1709562626.6684 0 0 0 0
1709562626.6756 0 0 0 0
1709562626.6840 0 0 0 0
1709562626.6923 0 0 0 0
1709562626.6998 0 0 0 0
1709562626.7080 0 0 0 0
1709562626.7159 0 0 0 0
1709562626.7245 0 0 0 0
1709562626.7317 0 0 0 0
1709562626.7403 0 0 0 0
1709562626.7486 0 0 0 0
