% Edge sensor logfile normalized 'log_20240304_153024.260/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709562624.5369 0 0 0 0 0 0 0 0  0.0000
1709562624.5456 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.5521 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.5603 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.5680 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.5757 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.5838 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.5937 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.6004 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.6087 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.6223 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.6238 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.6328 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.6403 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.6478 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.6560 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.6642 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.6725 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.6806 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.6945 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.6961 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.7061 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.7119 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.7236 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.7281 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.7375 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.7440 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.7518 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.7601 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.7677 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.7757 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.7840 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.7919 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562624.8003 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
