% Edge sensor logfile normalized 'log_20240304_135948.684/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709557189.3804 0 0 0 0 0 0 0 0  0.0000
1709557189.3889 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.3952 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.4034 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.4117 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.4205 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.4281 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.4354 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.4443 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.4520 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.4603 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.4682 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.4762 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.4835 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.4926 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.4993 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.5074 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.5163 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.5240 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.5323 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.5399 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.5475 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.5552 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.5640 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.5714 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.5793 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.5898 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.6085 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.6127 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.6163 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.6194 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.6284 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.6364 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.6433 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.6541 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.6609 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.6676 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.6754 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.6843 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.6915 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.7003 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.7087 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.7155 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.7238 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.7328 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.7396 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.7478 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.7559 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.7638 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.7719 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.7802 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.7878 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.7958 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.8040 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.8118 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.8199 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.8280 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.8355 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.8434 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.8526 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.8594 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.8675 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.8764 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.8839 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.8920 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.9001 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.9079 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.9161 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.9241 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.9325 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.9395 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.9486 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.9554 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.9635 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.9727 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.9794 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.9875 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557189.9958 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.0037 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.0117 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.0212 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.0274 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.0356 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.0441 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.0520 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.0595 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.0683 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.0754 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.0836 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.0926 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.1025 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.1083 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.1163 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.1241 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.1324 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.1402 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.1474 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.1562 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.1650 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.1740 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.1796 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.1887 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.1956 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.2041 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.2128 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.2195 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.2277 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.2360 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.2438 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.2523 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.2610 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.2677 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709557190.2762 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
