% Edge sensor logfile normalized 'log_20240205_141043.686/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1707138644.4433 0 0 0 0 0 0 0 0  0.0000
1707138644.4526 339 1000 0 682 0 0 1000 857  0.1106
1707138644.4579 372 1000 0 668 0 0 1000 867  0.1110
1707138644.4660 409 1000 0 670 0 0 1000 861  0.1116
1707138644.4744 473 1000 0 677 0 0 1000 863  0.1126
1707138644.4822 527 1000 0 657 0 0 1000 866  0.1137
1707138644.4905 644 1000 0 657 0 0 1000 866  0.1173
1707138644.4985 744 1000 0 652 0 1 1000 880  0.1200
1707138644.5065 805 1000 0 633 0 0 1000 867  0.1200
1707138644.5149 866 1000 0 640 0 0 1000 871  0.1200
1707138644.5231 906 1000 0 648 0 0 1000 873  0.1200
1707138644.5309 926 1000 0 657 0 15 1000 884  0.1200
1707138644.5387 919 1000 0 655 0 5 1000 880  0.1200
1707138644.5476 894 1000 0 643 0 0 1000 871  0.1200
1707138644.5545 884 1000 0 660 0 0 1000 873  0.1200
1707138644.5619 871 1000 0 648 0 0 1000 874  0.1200
1707138644.5719 837 1000 0 658 0 0 1000 876  0.1200
1707138644.5785 817 1000 0 653 0 0 1000 860  0.1200
1707138644.5868 804 1000 0 660 0 0 1000 870  0.1200
1707138644.5956 801 1000 0 678 0 0 1000 876  0.1200
1707138644.6051 790 1000 0 665 0 0 1000 879  0.1200
1707138644.6156 783 1000 0 677 0 0 1000 873  0.1200
1707138644.6271 780 1000 0 698 0 13 1000 873  0.1200
1707138644.6300 760 1000 0 673 0 0 1000 869  0.1200
1707138644.6503 764 1000 0 690 0 0 1000 857  0.1200
1707138644.6593 738 1000 0 697 0 0 1000 864  0.1200
1707138644.6614 716 1000 0 709 0 5 1000 858  0.1200
1707138644.6750 701 1000 0 700 0 0 1000 858  0.1200
1707138644.6760 690 1000 0 720 0 8 1000 857  0.1194
1707138644.6829 678 1000 0 714 0 10 1000 867  0.1188
1707138644.6906 685 1000 0 730 0 5 1000 857  0.1192
1707138644.6987 685 1000 0 727 0 5 1000 856  0.1192
1707138644.7065 676 1000 0 710 0 6 1000 851  0.1187
1707138644.7147 687 1000 0 709 0 11 1000 863  0.1193
1707138644.7222 685 1000 0 688 0 16 1000 856  0.1192
1707138644.7309 685 1000 0 663 0 10 1000 854  0.1192
1707138644.7385 690 1000 0 638 0 6 1000 860  0.1194
1707138644.7468 672 1000 0 608 0 1 1000 848  0.1185
1707138644.7545 681 1000 0 588 0 0 1000 853  0.1190
1707138644.7626 675 1000 14 561 0 3 1000 857  0.1187
1707138644.7702 673 1000 47 535 0 0 1000 863  0.1186
1707138644.7788 672 1000 89 520 1 0 1000 867  0.1185
1707138644.7865 669 1000 127 459 30 0 1000 866  0.1184
1707138644.7944 681 1000 188 451 100 16 1000 883  0.1190
1707138644.8027 679 1000 236 406 168 8 1000 877  0.1189
1707138644.8108 663 1000 289 347 268 16 1000 870  0.1181
1707138644.8186 665 936 342 287 358 11 1000 874  0.1178
1707138644.8266 647 849 385 242 400 8 1000 861  0.1155
1707138644.8343 650 779 438 219 446 13 993 867  0.1134
1707138644.8422 666 711 494 188 501 20 995 860  0.1070
1707138644.8503 653 556 636 117 593 25 1000 877  0.0224
1707138644.8591 649 319 857 15 695 0 1000 871  0.0907
1707138644.8663 647 163 981 0 830 0 1000 864  0.0916
1707138644.8742 662 48 1000 0 1000 0 1000 864  0.0911
1707138644.8821 672 0 1000 0 1000 0 1000 887  0.0909
1707138644.8907 660 0 1000 0 1000 0 1000 886  0.0909
1707138644.8981 663 0 1000 0 1000 0 1000 874  0.0909
1707138644.9069 663 0 1000 0 1000 0 1000 867  0.0909
1707138644.9145 668 0 1000 0 1000 0 1000 874  0.0909
1707138644.9308 671 0 1000 0 1000 18 1000 876  0.0909
1707138644.9344 669 0 1000 0 1000 98 1000 866  0.0909
1707138644.9390 669 0 1000 0 940 191 1000 876  0.0909
1707138644.9467 668 0 975 0 831 240 1000 869  0.0905
1707138644.9559 666 0 910 0 715 293 1000 874  0.0897
1707138644.9630 675 0 854 0 605 323 970 876  0.0888
1707138644.9715 681 0 761 0 483 366 963 884  0.0871
1707138644.9788 656 0 672 0 351 406 916 889  0.0244
1707138644.9863 650 0 621 36 233 441 840 873  0.0232
1707138644.9946 649 0 590 76 155 500 779 877  0.0220
1707138645.0020 650 0 543 143 46 580 694 877  0.0166
1707138645.0108 646 0 497 158 0 631 597 884  0.0110
1707138645.0187 641 0 472 165 0 630 509 864  0.0079
1707138645.0279 641 0 472 175 0 621 455 861  0.0068
1707138645.0346 640 0 494 193 0 620 419 882  0.0067
1707138645.0426 647 0 504 202 0 633 383 880  0.0062
1707138645.0508 641 0 507 200 0 628 354 882  0.0059
1707138645.0583 660 0 528 215 0 651 347 889  0.0060
1707138645.0661 646 0 540 212 0 648 335 887  0.0058
1707138645.0750 650 0 558 204 0 645 320 884  0.0056
1707138645.0830 656 0 585 188 0 656 324 896  0.0059
1707138645.0910 649 0 606 168 0 658 321 903  0.0060
1707138645.0985 640 0 652 148 0 656 320 899  0.0059
1707138645.1071 635 0 705 117 0 645 318 893  0.0858
1707138645.1150 647 0 758 103 0 651 326 900  0.0870
1707138645.1269 644 0 783 88 0 656 334 909  0.0875
1707138645.1302 640 0 809 68 0 653 315 905  0.0880
1707138645.1391 638 0 826 55 0 646 334 897  0.0883
1707138645.1467 634 0 844 51 0 650 339 903  0.0886
1707138645.1543 634 0 833 40 0 643 343 903  0.0885
1707138645.1621 638 0 838 38 0 660 350 910  0.0885
1707138645.1703 635 0 824 38 0 646 343 905  0.0883
1707138645.1791 641 0 833 35 0 648 335 905  0.0885
1707138645.1868 622 0 829 18 0 653 342 906  0.0884
1707138645.1947 625 0 846 16 0 646 340 910  0.0887
1707138645.2043 637 0 852 26 0 646 353 920  0.0888
1707138645.2101 637 0 852 21 0 641 335 907  0.0888
1707138645.2191 631 0 847 20 0 640 335 912  0.0887
1707138645.2265 641 0 838 16 0 645 331 912  0.0885
1707138645.2344 634 0 839 21 0 643 334 916  0.0886
1707138645.2422 646 0 862 26 0 635 345 935  0.0889
1707138645.2507 630 0 854 20 0 641 334 919  0.0888
1707138645.2587 641 0 847 20 0 638 326 920  0.0887
1707138645.2671 633 0 856 23 0 641 326 920  0.0888
1707138645.2745 640 0 852 21 0 648 339 928  0.0888
1707138645.2823 635 0 856 21 0 631 318 917  0.0888
1707138645.2901 634 0 859 31 0 640 332 926  0.0889
1707138645.2983 631 0 854 26 0 641 324 930  0.0888
1707138645.3061 640 0 854 21 0 638 326 919  0.0888
1707138645.3149 638 0 852 26 0 645 340 930  0.0888
1707138645.3223 649 0 864 48 0 665 354 936  0.0890
1707138645.3304 643 0 839 35 0 650 347 930  0.0886
1707138645.3383 637 0 834 25 0 636 339 916  0.0885
1707138645.3466 638 0 842 31 0 633 335 922  0.0886
1707138645.3543 644 0 838 18 0 621 326 923  0.0885
1707138645.3631 637 0 839 28 0 638 337 916  0.0886
1707138645.3708 640 0 824 6 0 608 321 903  0.0883
1707138645.3801 640 0 821 26 0 616 331 913  0.0882
1707138645.3871 646 0 824 26 0 623 340 917  0.0883
1707138645.3954 635 0 813 31 0 625 342 923  0.0881
1707138645.4030 649 0 826 50 0 625 347 920  0.0883
1707138645.4110 654 0 834 51 0 636 350 916  0.0885
1707138645.4186 637 0 806 38 0 640 354 922  0.0880
1707138645.4263 644 0 823 36 0 630 354 917  0.0883
1707138645.4366 649 0 814 45 0 645 354 912  0.0881
1707138645.4577 630 0 809 25 0 645 361 917  0.0880
1707138645.4605 638 0 796 30 0 630 361 903  0.0878
1707138645.4673 644 0 801 33 0 645 359 907  0.0879
1707138645.4772 634 0 786 50 0 640 359 917  0.0876
1707138645.4828 635 0 771 43 0 653 373 919  0.0873
1707138645.4901 635 0 766 36 0 651 356 916  0.0872
1707138645.4993 633 0 760 45 0 656 375 913  0.0871
1707138645.5062 633 0 753 70 0 651 369 929  0.0869
1707138645.5149 641 0 747 70 0 643 365 920  0.0868
1707138645.5230 631 0 735 68 0 653 372 925  0.0865
1707138645.5309 635 0 725 85 0 638 365 929  0.0863
1707138645.5384 611 0 700 75 0 631 353 916  0.0066
1707138645.5468 628 0 692 71 0 608 339 909  0.0063
1707138645.5546 633 0 715 96 0 625 354 926  0.0861
1707138645.5631 628 0 704 102 0 626 359 933  0.0858
1707138645.5708 627 0 687 93 0 618 345 936  0.0068
1707138645.5784 619 0 677 81 0 613 339 929  0.0067
1707138645.5867 643 0 714 96 0 613 359 935  0.0861
1707138645.5949 634 0 704 91 0 613 365 930  0.0858
1707138645.6025 625 0 694 93 0 618 367 946  0.0073
1707138645.6110 628 0 704 90 0 613 356 938  0.0858
1707138645.6187 615 0 707 81 0 605 350 926  0.0859
1707138645.6262 618 0 710 71 0 611 350 926  0.0860
1707138645.6346 630 0 715 71 0 610 350 929  0.0861
1707138645.6421 627 0 717 85 0 626 353 933  0.0861
1707138645.6505 628 0 717 90 0 611 345 928  0.0861
1707138645.6590 618 0 694 80 0 605 339 919  0.0065
1707138645.6671 616 0 690 81 0 606 354 922  0.0067
1707138645.6748 624 0 685 102 0 611 337 923  0.0065
1707138645.6822 615 0 687 100 0 616 348 925  0.0067
1707138645.6903 622 0 682 102 0 605 342 925  0.0066
1707138645.6983 616 0 671 95 0 606 343 916  0.0065
1707138645.7068 624 0 680 112 0 603 347 919  0.0066
1707138645.7144 609 0 676 108 0 608 356 922  0.0067
1707138645.7233 614 0 672 107 0 593 361 913  0.0066
1707138645.7309 619 0 657 120 0 586 361 915  0.0067
1707138645.7390 603 0 647 107 1 585 365 905  0.0065
1707138645.7462 608 0 654 128 11 578 370 917  0.0068
1707138645.7541 606 0 656 135 11 558 373 916  0.0068
1707138645.7628 614 0 667 143 36 556 380 923  0.0070
1707138645.7707 614 0 684 145 51 545 384 929  0.0072
1707138645.7782 600 0 689 143 55 505 375 913  0.0068
1707138645.7871 603 0 714 135 81 505 372 920  0.0861
1707138645.7953 608 0 735 152 106 486 380 912  0.0865
1707138645.8021 605 0 752 152 148 465 380 913  0.0869
1707138645.8107 597 0 758 153 176 443 370 902  0.0870
1707138645.8184 586 0 771 150 206 430 372 892  0.0873
1707138645.8269 580 0 791 157 258 421 376 909  0.0877
1707138645.8347 581 0 786 165 286 403 373 900  0.0876
1707138645.8427 574 0 804 150 326 398 365 910  0.0879
1707138645.8511 577 0 834 170 391 396 376 910  0.0885
1707138645.8585 554 0 846 135 438 368 358 909  0.0887
1707138645.8662 559 0 867 135 515 341 348 903  0.0890
1707138645.8747 551 0 879 112 593 316 340 899  0.0892
1707138645.8823 546 0 907 93 650 310 342 906  0.0896
1707138645.8910 539 0 930 68 701 305 331 903  0.0900
1707138645.8992 527 0 928 46 716 268 312 884  0.0899
1707138645.9067 533 0 948 36 771 268 315 896  0.0902
1707138645.9143 533 0 960 20 821 266 318 900  0.0904
