% Edge logfile: log_20240216_154525.670/log_edge_ctrl.txt
% 1 	Time (sec)
% 2 	heading mode (edge control == 2)
% 3 	Edge 1=left, 0=right
% 4 	Edge offset (signed in m; should be less than about 0.01)
% 5 	Measured edge value (m; positive is left)
% 6 	control value (rad/sec; positive is CCV)
% 7 	limited
1708094726.6071 2 1 0.0000 -0.0493 -3.8917 0
1708094726.6145 2 1 0.0000 -0.0489 -3.7611 0
1708094726.6221 2 1 0.0000 -0.0494 -3.7086 0
1708094726.6310 2 1 0.0000 -0.0537 -3.9589 0
1708094726.6390 2 1 0.0000 -0.0556 -4.0131 0
1708094726.6473 2 1 0.0000 -0.0497 -3.4518 0
1708094726.6548 2 1 0.0000 -0.0490 -3.3221 0
1708094726.6623 2 1 0.0000 -0.0512 -3.4262 0
1708094726.6708 2 1 0.0000 -0.0520 -3.4152 0
1708094726.6794 2 1 0.0000 -0.0488 -3.0960 0
1708094726.6869 2 1 0.0000 -0.0499 -3.1201 0
1708094726.6947 2 1 0.0000 -0.0466 -2.8012 0
1708094726.7032 2 1 0.0000 -0.0490 -2.9471 0
1708094726.7101 2 1 0.0000 -0.0478 -2.7969 0
1708094726.7185 2 1 0.0000 -0.0466 -2.6610 0
1708094726.7269 2 1 0.0000 -0.0411 -2.1830 0
1708094726.7341 2 1 0.0000 -0.0389 -1.9833 0
1708094726.7429 2 1 0.0000 -0.0414 -2.1528 0
1708094726.7507 2 1 0.0000 -0.0398 -2.0040 0
1708094726.7585 2 1 0.0000 0.0280 3.3677 0
1708094726.7666 2 1 0.0000 0.0438 4.5031 0
1708094726.7757 2 1 0.0000 0.0506 4.8932 0
1708094726.7823 2 1 0.0000 0.0559 5.1634 0
1708094726.7903 2 1 0.0000 0.0600 5.3374 0
1708094726.7990 2 1 0.0000 0.0600 5.1848 0
1708094726.8068 2 1 0.0000 0.0600 5.0401 0
1708094726.8147 2 1 0.0000 0.0600 4.9030 0
1708094726.8236 2 1 0.0000 0.0600 4.7730 0
1708094726.8303 2 1 0.0000 0.0600 4.6497 0
1708094726.8383 2 1 0.0000 0.0600 4.5328 0
1708094726.8472 2 1 0.0000 0.0600 4.4220 0
1708094726.8540 2 1 0.0000 0.0600 4.3170 0
1708094726.8624 2 1 0.0000 0.0600 4.2174 0
1708094726.8716 2 1 0.0000 0.0600 4.1230 0
1708094726.8783 2 1 0.0000 0.0600 4.0335 0
1708094726.8867 2 1 0.0000 0.0600 3.9486 0
1708094726.8958 2 1 0.0000 0.0600 3.8682 0
1708094726.9096 2 1 0.0000 0.0600 3.7919 0
1708094726.9163 2 1 0.0000 0.0600 3.7196 0
1708094726.9192 2 1 0.0000 0.0600 3.6511 0
1708094726.9261 2 1 0.0000 0.0600 3.5861 0
1708094726.9340 2 1 0.0000 0.0600 3.5245 0
1708094726.9436 2 1 0.0000 0.0600 3.4660 0
1708094726.9510 2 1 0.0000 0.0600 3.4107 0
1708094726.9582 2 1 0.0000 0.0600 3.3582 0
1708094726.9679 2 1 0.0000 0.0600 3.3084 0
1708094726.9747 2 1 0.0000 0.0600 3.2612 0
1708094726.9829 2 1 0.0000 0.0600 3.2165 0
1708094726.9907 2 1 0.0000 0.0600 3.1740 0
1708094726.9981 2 1 0.0000 0.0600 3.1338 0
1708094727.0120 2 1 0.0000 0.0600 3.0957 0
1708094727.0160 2 1 0.0000 0.0600 3.0596 0
1708094727.0282 2 1 0.0000 0.0600 3.0253 0
1708094727.0307 2 1 0.0000 0.0600 2.9928 0
1708094727.0397 2 1 0.0000 0.0600 2.9620 0
1708094727.0470 2 1 0.0000 0.0600 2.9328 0
1708094727.0548 2 1 0.0000 0.0600 2.9052 0
1708094727.0627 2 1 0.0000 0.0600 2.8789 0
1708094727.0703 2 1 0.0000 0.0600 2.8540 0
1708094727.0781 2 1 0.0000 0.0600 2.8304 0
1708094727.0869 2 1 0.0000 0.0600 2.8081 0
1708094727.0944 2 1 0.0000 0.0600 2.7869 0
