% Edge sensor logfile normalized 'log_20240304_152137.377/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1709562098.4548 0 0 0 0 0 0 0 0  0.0000
1709562098.4636 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.4709 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.4785 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.4860 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.4952 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.5024 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.5099 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.5194 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.5262 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.5339 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.5433 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.5502 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.5627 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.5670 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.5738 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.5819 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.5910 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.5983 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.6111 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.6147 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.6223 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.6330 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.6395 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.6458 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.6537 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.6623 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.6702 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.6781 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.6872 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.6947 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.7017 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.7103 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.7178 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.7261 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.7351 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.7427 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.7504 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.7589 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.7664 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.7741 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.7828 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.7903 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.7979 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.8075 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.8140 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.8222 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.8304 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.8380 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.8458 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.8547 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.8618 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.8705 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.8793 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.8857 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.8937 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.9026 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.9097 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.9185 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.9272 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.9347 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.9424 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.9513 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.9587 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.9657 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.9752 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.9827 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.9898 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562098.9986 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.0067 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.0143 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.0231 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.0306 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.0383 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.0471 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.0545 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.0618 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.0706 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.0781 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.0858 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.0945 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.1019 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.1107 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.1193 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.1260 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.1337 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.1433 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.1497 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.1579 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.1666 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.1763 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.1818 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.1905 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.1982 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.2067 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.2149 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.2225 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.2300 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.2390 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.2467 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.2546 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.2632 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.2699 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.2787 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.2865 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.2941 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.3019 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.3151 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.3180 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.3330 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.3423 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.3501 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.3588 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.3667 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.3747 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.3832 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.3902 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.3980 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.4084 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.4144 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.4227 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.4318 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.4385 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.4579 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.4605 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.4636 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.4705 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.4858 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.4939 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
1709562099.5073 1000 1000 1000 1000 1000 1000 1000 1000  0.1200
