% Edge sensor logfile normalized 'log_20240224_144132.131/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708782092.5328 0 0 0 0 0 0 0 0  0.0000
1708782092.5396 0 34 385 750 733 338 40 13  0.0209
1708782092.5483 37 25 401 792 775 360 23 20  0.0243
1708782092.5554 17 47 424 810 784 360 27 29  0.0254
1708782092.5640 49 60 423 810 789 363 43 0  0.0256
1708782092.5721 24 14 399 797 735 367 32 0  0.0230
1708782092.5802 58 58 419 810 787 369 51 11  0.0255
1708782092.5883 26 53 392 792 756 343 53 29  0.0234
1708782092.5970 17 40 374 728 706 335 36 0  0.0188
1708782092.6045 58 45 376 735 721 375 47 0  0.0199
1708782092.6123 15 25 347 703 714 382 47 4  0.0180
1708782092.6204 8 34 329 630 640 321 31 24  0.0000
1708782092.6279 42 56 341 646 655 345 51 33  0.0000
1708782092.6363 24 56 323 616 638 299 49 11  0.0000
1708782092.6443 0 34 280 552 563 260 40 27  0.0000
1708782092.6521 26 51 292 581 580 318 51 20  0.0000
1708782092.6601 22 45 300 581 575 287 47 6  0.0000
1708782092.6689 0 25 254 501 497 255 40 15  0.0000
1708782092.6766 35 38 276 538 520 260 56 42  0.0000
1708782092.6847 13 38 264 493 504 290 43 31  0.0000
1708782092.6925 0 33 236 449 429 243 51 0  0.0000
1708782092.7000 46 75 287 486 471 261 60 15  0.0000
1708782092.7079 26 45 289 517 480 256 64 36  0.0000
1708782092.7169 0 36 251 430 410 217 34 0  0.0000
1708782092.7242 37 77 303 489 460 260 56 9  0.0000
1708782092.7319 26 78 321 515 466 253 38 27  0.0000
1708782092.7403 0 58 289 466 424 212 31 0  0.0000
1708782092.7489 26 82 323 536 481 250 29 6  0.0000
1708782092.7566 20 80 352 562 497 226 29 38  0.0000
1708782092.7644 22 93 374 595 523 258 34 49  0.0000
1708782092.7728 0 75 359 576 480 207 34 9  0.0000
1708782092.7804 46 100 403 667 551 255 27 20  0.0000
1708782092.7886 22 80 423 709 577 253 34 27  0.0017
1708782092.7962 0 60 430 686 560 227 7 2  0.0000
1708782092.8039 55 97 509 839 653 258 34 20  0.0200
1708782092.8135 40 91 547 867 671 272 31 45  0.0236
1708782092.8199 15 88 537 855 631 239 31 13  0.0202
1708782092.8280 53 106 598 937 685 248 53 45  0.0281
1708782092.8363 58 111 598 933 666 250 42 45  0.0269
1708782092.8439 15 99 556 848 587 210 23 20  0.0184
1708782092.8526 37 111 567 857 601 217 29 20  0.0198
1708782092.8612 42 115 562 846 603 212 23 22  0.0191
1708782092.8687 22 95 522 813 586 210 29 24  0.0152
1708782092.8764 60 115 556 867 629 232 34 42  0.0212
1708782092.8847 46 110 578 891 643 241 27 24  0.0237
1708782092.8925 0 95 553 855 598 205 23 4  0.0191
1708782092.9002 46 93 591 916 655 241 36 38  0.0256
1708782092.9087 33 113 600 925 652 234 47 38  0.0260
1708782092.9162 2 82 547 853 594 204 18 0  0.0187
1708782092.9239 49 108 589 895 615 224 14 4  0.0229
1708782092.9326 35 102 571 895 629 227 32 36  0.0229
1708782092.9408 26 100 551 837 596 205 36 11  0.0180
1708782092.9484 49 108 589 905 648 244 54 36  0.0248
1708782092.9571 20 99 580 912 641 234 42 40  0.0244
1708782092.9647 35 102 585 905 641 219 47 24  0.0243
1708782092.9723 4 95 560 848 598 205 23 20  0.0190
1708782092.9810 46 102 567 881 627 217 23 20  0.0221
1708782092.9881 24 99 551 862 634 232 25 42  0.0211
1708782092.9966 2 86 528 834 586 192 12 0  0.0168
1708782093.0043 49 117 573 878 620 217 23 27  0.0218
1708782093.0120 42 111 587 898 641 232 42 42  0.0241
1708782093.0205 8 84 531 855 603 207 14 6  0.0187
1708782093.0286 46 102 596 902 631 221 29 13  0.0241
1708782093.0368 20 95 575 895 619 222 31 18  0.0226
1708782093.0442 20 88 551 839 577 190 27 9  0.0174
1708782093.0530 55 100 564 872 610 212 40 40  0.0208
1708782093.0605 26 95 560 871 613 217 32 36  0.0208
1708782093.0682 17 93 547 839 580 187 27 4  0.0174
1708782093.0772 53 108 585 879 613 219 40 51  0.0220
1708782093.0842 33 95 575 883 640 217 47 45  0.0231
1708782093.0919 6 80 535 848 598 210 23 6  0.0183
1708782093.1006 29 84 558 888 634 221 27 9  0.0225
1708782093.1082 31 93 571 907 646 238 32 27  0.0242
1708782093.1159 4 84 551 865 598 207 29 24  0.0196
1708782093.1246 35 110 589 898 634 226 42 38  0.0238
1708782093.1319 20 97 578 895 624 231 34 42  0.0229
1708782093.1402 2 100 556 848 589 207 29 20  0.0185
1708782093.1489 35 124 598 902 633 221 49 42  0.0243
1708782093.1565 31 111 603 923 636 221 51 49  0.0253
1708782093.1642 26 115 613 926 624 205 25 15  0.0252
1708782093.1737 20 106 578 876 593 185 25 2  0.0208
1708782093.1802 53 130 622 891 620 207 42 31  0.0243
1708782093.1885 53 148 613 890 620 222 51 56  0.0238
1708782093.2154 0 80 419 604 429 147 16 0  0.0000
1708782093.2191 0 82 437 653 426 124 5 0  0.0000
1708782093.2270 53 126 605 921 605 190 27 56  0.0240
1708782093.2344 31 121 613 932 606 198 32 47  0.0247
1708782093.2421 17 121 576 860 575 161 21 4  0.0193
1708782093.2502 58 124 607 916 617 221 29 4  0.0244
1708782093.2671 20 119 571 839 542 175 21 9  0.0169
1708782093.2742 49 139 605 883 582 185 31 18  0.0217
1708782093.2826 20 126 600 876 582 188 38 31  0.0212
1708782093.2909 20 130 560 829 549 171 23 11  0.0161
