% Edge sensor logfile normalized 'log_20240224_114541.047/log_edge_normalized.txt'
% 1 	Time (sec)
% 2..9 	Sensor value in 0..1000 scale for black to white
% 10 	Line width (m)
1708771541.7820 309 316 506 772 861 647 405 340  0.0000
1708771541.7888 322 316 407 708 989 793 475 342  0.0132
1708771541.7967 305 302 387 693 975 795 481 340  0.0117
1708771541.8048 314 313 395 701 971 786 466 327  0.0111
1708771541.8134 324 321 406 717 989 800 481 330  0.0137
1708771541.8214 331 323 406 707 985 813 485 352  0.0137
1708771541.8286 316 314 411 708 989 805 481 347  0.0137
1708771541.8376 312 311 399 700 976 800 471 345  0.0121
1708771541.8446 333 330 416 724 985 816 471 352  0.0142
1708771541.8534 331 321 409 724 994 820 485 362  0.0152
1708771541.8610 322 313 413 720 980 804 487 352  0.0131
1708771541.8696 307 320 409 710 989 800 469 347  0.0135
1708771541.8779 316 313 394 700 976 798 471 345  0.0120
1708771541.8854 297 314 401 708 987 798 477 357  0.0132
1708771541.8945 320 309 397 705 973 798 458 327  0.0118
1708771541.9025 320 323 407 719 989 809 475 332  0.0141
1708771541.9100 329 314 401 705 976 777 481 337  0.0114
1708771541.9179 303 316 399 708 975 823 469 297  0.0133
1708771541.9258 322 330 404 700 976 797 473 332  0.0120
1708771541.9336 331 332 416 712 987 809 479 360  0.0138
1708771541.9410 329 325 420 705 978 811 502 372  0.0129
1708771541.9494 318 320 397 698 969 802 469 357  0.0114
1708771541.9575 316 311 397 705 957 774 464 347  0.0092
1708771541.9656 333 335 404 712 964 795 475 337  0.0108
1708771541.9735 316 309 394 712 975 797 479 322  0.0121
1708771541.9842 318 297 411 698 968 798 467 330  0.0112
1708771541.9913 324 321 420 724 973 779 460 335  0.0115
1708771541.9977 318 320 402 705 975 795 467 332  0.0119
1708771542.0054 341 320 414 720 973 790 469 337  0.0118
1708771542.0139 346 337 418 720 969 798 475 352  0.0117
1708771542.0213 343 342 446 734 991 797 481 357  0.0141
1708771542.0295 335 342 435 746 989 783 469 357  0.0137
1708771542.0376 326 330 425 733 975 784 452 355  0.0120
1708771542.0452 339 342 437 750 973 770 462 357  0.0118
1708771542.0531 337 340 472 755 973 758 458 372  0.0116
1708771542.0613 331 344 477 764 984 767 448 377  0.0132
1708771542.0694 326 325 465 759 980 751 438 365  0.0122
1708771542.0773 333 337 491 772 971 751 433 345  0.0116
1708771542.0852 348 337 487 783 982 742 429 365  0.0129
1708771542.0936 346 345 493 786 984 742 423 365  0.0132
1708771542.1015 356 345 503 797 985 738 433 370  0.0137
