% Encoder logfile
% 1 	Time (sec)
% 2,3 	enc left, right
% 4,5 	encoder change left, right
1708782457.5266 4 4 4 4
1708782457.5343 26 23 22 19
1708782457.5418 41 35 15 12
1708782457.5494 49 40 8 5
1708782457.5575 50 41 1 1
1708782457.5656 53 47 3 6
1708782457.5742 63 59 10 12
1708782457.5819 78 74 15 15
1708782457.5896 94 88 16 14
1708782457.5972 106 100 12 12
1708782457.6061 117 112 11 12
1708782457.6132 130 125 13 13
1708782457.6217 144 139 14 14
1708782457.6300 158 153 14 14
1708782457.6372 173 170 15 17
1708782457.6455 189 185 16 15
1708782457.6542 203 200 14 15
1708782457.6624 217 215 14 15
1708782457.6700 234 230 17 15
1708782457.6781 251 246 17 16
1708782457.6852 265 260 14 14
1708782457.6939 280 274 15 14
1708782457.7049 295 289 15 15
1708782457.7097 312 306 17 17
1708782457.7173 331 325 19 19
1708782457.7265 344 339 13 14
1708782457.7340 356 352 12 13
1708782457.7416 371 366 15 14
1708782457.7498 388 382 17 16
1708782457.7580 405 400 17 18
1708782457.7665 421 417 16 17
1708782457.7745 438 433 17 16
1708782457.7822 455 449 17 16
1708782457.7898 471 466 16 17
1708782457.7979 486 482 15 16
1708782457.8054 502 497 16 15
1708782457.8141 520 512 18 15
1708782457.8220 537 530 17 18
1708782457.8301 554 549 17 19
1708782457.8374 569 566 15 17
1708782457.8465 586 583 17 17
1708782457.8535 603 597 17 14
1708782457.8621 621 614 18 17
1708782457.8704 638 631 17 17
1708782457.8773 654 648 16 17
1708782457.8857 671 666 17 18
1708782457.8937 686 681 15 15
1708782457.9016 703 697 17 16
